dx,dy,dz,gFlops,gpu_comp
32,256,256,221.587936,3.454432
64,256,256,430.122894,3.559264
96,256,256,622.900879,3.686592
128,256,256,422.734467,7.242944
160,256,256,520.387207,7.354720
192,256,256,585.711182,7.841344
224,256,256,644.423767,8.314752
256,256,256,427.084686,14.338336
288,256,256,467.397797,14.739360
320,256,256,494.916290,15.466464
352,256,256,544.774231,15.456064
384,256,256,591.195068,15.537216
416,256,256,625.888489,15.898976
448,256,256,640.581482,16.729248
480,256,256,512.928101,22.385023
512,256,256,538.643188,22.737440
544,256,256,564.206726,23.063936
576,256,256,585.055420,23.550400
608,256,256,612.180725,23.757280
640,256,256,613.768372,24.942976
672,256,256,628.791565,25.564384
704,256,256,542.766663,31.026464
736,256,256,568.404602,30.973696
768,256,256,586.977173,31.297728
800,256,256,606.165283,31.569792
832,256,256,628.575012,31.662048
864,256,256,631.229126,32.741570
896,256,256,640.389160,33.468544
928,256,256,579.472900,38.307838
960,256,256,588.281433,39.035423
992,256,256,594.864624,39.890209
1024,256,256,615.074707,39.824001
1056,256,256,625.467834,40.386082
1088,256,256,611.774170,42.541279
1120,256,256,630.012573,42.524734
1152,256,256,578.933289,47.598881
1184,256,256,588.454041,48.129566
1216,256,256,600.923767,48.404640
1248,256,256,606.490173,49.222496
1280,256,256,611.633240,50.060097
1312,256,256,611.579285,51.316128
1344,256,256,618.215454,52.003456
1376,256,256,580.662292,56.684929
1408,256,256,585.062195,57.566975
1440,256,256,591.493469,58.235168
1472,256,256,604.581970,58.240543
1504,256,256,617.638184,58.248737
1536,256,256,611.562073,60.079105
1568,256,256,606.900635,61.801823
1600,256,256,582.895386,65.660194
1632,256,256,591.567078,65.991646
1664,256,256,598.763855,66.476868
1696,256,256,605.131409,67.042305
1728,256,256,611.660828,67.578079
1760,256,256,609.754639,69.044701
1792,256,256,607.098633,70.607613
1824,256,256,582.654846,74.883522
1856,256,256,593.551086,74.798462
1888,256,256,605.005371,74.647552
1920,256,256,599.933533,76.554527
1952,256,256,599.892639,77.835747
1984,256,256,602.425598,78.779106
2016,256,256,591.614380,81.512573
2048,256,256,576.797485,84.933571
