dx,dy,dz,gFlops,gpu_comp
32,256,256,354.857391,2.588512
64,256,256,364.590637,5.038816
96,256,256,364.642365,7.557152
128,256,256,372.844849,9.854528
160,256,256,368.717010,12.456064
192,256,256,378.054962,14.578080
224,256,256,367.353851,17.503201
256,256,256,410.555664,17.898720
288,256,256,378.700287,21.829857
320,256,256,369.336151,24.870367
352,256,256,390.863495,25.850657
384,256,256,389.857269,28.273504
416,256,256,388.232391,30.757824
448,256,256,383.274139,33.552319
480,256,256,380.035858,36.255234
512,256,256,380.926880,38.581791
544,256,256,375.204956,41.618305
576,256,256,388.464844,42.562271
608,256,256,375.311432,46.501377
640,256,256,371.829681,49.407169
672,256,256,382.027069,50.492767
704,256,256,380.375610,53.126846
736,256,256,378.610962,55.800575
768,256,256,375.505737,58.708191
800,256,256,373.080688,61.551872
832,256,256,371.779358,64.238014
864,256,256,368.550415,67.293152
896,256,256,368.820923,69.734306
928,256,256,366.454437,72.691231
960,256,256,365.162048,75.463966
992,256,256,370.565338,76.842400
1024,256,256,362.426208,81.102531
1056,256,256,369.922852,81.942047
1088,256,256,368.384064,84.777794
1120,256,256,367.140289,87.566910
1152,256,256,364.974762,90.603233
1184,256,256,361.161163,94.103264
1216,256,256,347.256805,100.516380
1248,256,256,349.537445,102.488449
1280,256,256,349.876373,105.014526
1312,256,256,335.525269,112.243874
1344,256,256,322.399048,119.662910
1376,256,256,323.557953,122.073219
1408,256,256,322.594513,125.285187
1440,256,256,319.138794,129.520035
1472,256,256,321.028259,131.619003
1504,256,256,319.839783,134.979996
1536,256,256,319.817413,137.861542
1568,256,256,319.665070,140.800735
1600,256,256,318.311523,144.285156
1632,256,256,320.073364,146.360764
1664,256,256,318.951202,149.755615
1696,256,256,319.814880,152.223328
1728,256,256,319.972107,155.019257
1760,256,256,318.211334,158.763641
1792,256,256,319.563232,160.966400
1824,256,256,318.367432,164.456192
1856,256,256,317.994659,167.537567
1888,256,256,317.991211,170.427994
1920,256,256,317.274292,173.708221
1952,256,256,320.475525,174.839264
1984,256,256,321.210876,177.298660
2016,256,256,319.985779,180.848068
2048,256,256,318.949738,184.315460
