dx,dy,dz,gFlops,gpu_comp
32,256,256,1103.223877,0.465728
64,256,256,1177.797241,0.872480
96,256,256,1183.454346,1.302464
128,256,256,1199.979126,1.712704
160,256,256,1205.176025,2.131648
192,256,256,1207.166504,2.553760
224,256,256,1214.219604,2.962080
256,256,256,1220.896851,3.366720
288,256,256,1222.903931,3.781344
320,256,256,1200.957397,4.278272
352,256,256,1184.380249,4.771968
384,256,256,1124.175659,5.484576
416,256,256,978.502319,6.826176
448,256,256,852.517822,8.437632
480,256,256,748.525513,10.296288
512,256,256,695.295166,11.823520
544,256,256,670.558228,13.025920
576,256,256,662.242188,13.965344
608,256,256,645.304077,15.128128
640,256,256,636.827026,16.136320
672,256,256,629.250671,17.147137
704,256,256,627.660278,18.009184
736,256,256,630.938721,18.729952
768,256,256,632.450867,19.497568
800,256,256,639.738892,20.078592
832,256,256,638.876587,20.909920
864,256,256,639.047180,21.708351
896,256,256,638.553711,22.529760
928,256,256,640.130188,23.276928
960,256,256,638.755005,24.131424
992,256,256,633.130005,25.157345
1024,256,256,640.440369,25.672447
1056,256,256,633.816528,26.751392
1088,256,256,630.472595,27.708223
1120,256,256,633.916260,28.368223
1152,256,256,633.427063,29.201281
1184,256,256,635.761169,29.902241
1216,256,256,636.554626,30.672129
1248,256,256,633.748840,31.618656
1280,256,256,631.535645,32.543041
1312,256,256,625.473633,33.679905
1344,256,256,624.465088,34.557087
1376,256,256,616.473328,35.838528
1408,256,256,617.341919,36.620384
1440,256,256,617.689087,37.431618
1472,256,256,609.261047,38.792736
1504,256,256,613.682861,39.350464
1536,256,256,616.715576,39.990082
1568,256,256,616.537415,40.835007
1600,256,256,621.029480,41.366978
1632,256,256,618.809387,42.345695
1664,256,256,625.101929,42.741375
1696,256,256,628.544373,43.324738
1728,256,256,631.518372,43.934303
1760,256,256,636.234741,44.416191
1792,256,256,633.831909,45.395199
1824,256,256,633.401184,46.237247
1856,256,256,629.276672,47.356800
1888,256,256,625.722717,48.446911
1920,256,256,637.311096,48.372192
1952,256,256,620.631592,50.500065
1984,256,256,626.700134,50.830914
2016,256,256,620.578674,52.160255
2048,256,256,617.678833,53.236961
