dx,dy,dz,gFlops,gpu_comp
32,256,256,96.772758,1.408608
64,256,256,187.517715,1.453888
96,256,256,261.382660,1.564544
128,256,256,281.349335,1.938016
160,256,256,334.446106,2.037920
192,256,256,388.399841,2.105792
224,256,256,437.522095,2.180928
256,256,256,352.453400,3.094080
288,256,256,391.034241,3.137408
320,256,256,421.920929,3.230816
352,256,256,357.055969,4.199520
384,256,256,371.233307,4.406336
416,256,256,380.585968,4.656224
448,256,256,381.449768,5.003040
480,256,256,303.033295,6.747520
512,256,256,302.698639,7.205312
544,256,256,316.366669,7.324896
576,256,256,326.829407,7.507488
608,256,256,341.083038,7.593408
640,256,256,350.262482,7.783584
672,256,256,355.069794,8.062112
704,256,256,366.486572,8.182912
736,256,256,383.751343,8.169984
768,256,256,400.566406,8.167328
800,256,256,377.119812,9.036576
832,256,256,373.969208,9.477216
864,256,256,376.203857,9.783264
896,256,256,385.001923,9.913760
928,256,256,355.148926,11.130912
960,256,256,365.922699,11.175712
992,256,256,369.704285,11.430112
1024,256,256,366.244904,11.910272
1056,256,256,360.499786,12.478208
1088,256,256,359.505157,12.891904
1120,256,256,365.708893,13.045952
1152,256,256,373.121033,13.152128
1184,256,256,381.289642,13.227872
1216,256,256,386.077789,13.416896
1248,256,256,370.008362,14.368000
1280,256,256,376.879425,14.467744
1312,256,256,376.021729,14.863264
1344,256,256,379.685028,15.078880
1376,256,256,357.786560,16.382784
1408,256,256,362.337708,16.553217
1440,256,256,359.679840,17.054527
1472,256,256,361.941589,17.324575
1504,256,256,346.682892,18.480288
1536,256,256,364.927124,17.929920
1568,256,256,374.133667,17.853056
1600,256,256,368.019470,18.520063
1632,256,256,363.501648,19.125248
1664,256,256,371.181244,19.096800
1696,256,256,368.798035,19.589825
1728,256,256,374.241028,19.669151
1760,256,256,372.725586,20.114847
1792,256,256,374.719666,20.371584
1824,256,256,360.796844,21.535521
1856,256,256,365.715912,21.618591
1888,256,256,372.893463,21.568031
1920,256,256,368.021271,22.223969
1952,256,256,374.536774,22.201311
1984,256,256,370.064301,22.837984
2016,256,256,371.730255,23.102337
2048,256,256,371.585602,23.478176
