dx,dy,dz,gFlops,gpu_comp
32,256,256,519.895935,0.504224
64,256,256,551.241516,0.951104
96,256,256,559.371765,1.405920
128,256,256,570.175720,1.839040
160,256,256,574.055420,2.283264
192,256,256,577.653992,2.722848
224,256,256,578.041199,3.174528
256,256,256,582.402466,3.600864
288,256,256,583.558899,4.042944
320,256,256,583.912476,4.489440
352,256,256,585.127686,4.928128
384,256,256,586.228088,5.366048
416,256,256,585.899353,5.816480
448,256,256,585.005554,6.273472
480,256,256,586.889587,6.700000
512,256,256,587.195435,7.142944
544,256,256,585.957764,7.605408
576,256,256,578.860413,8.151520
608,256,256,571.002991,8.722784
640,256,256,555.819397,9.432704
672,256,256,536.523621,10.260544
704,256,256,514.015198,11.219840
736,256,256,492.206085,12.249568
768,256,256,478.907959,13.137088
800,256,256,466.800812,14.039392
832,256,256,460.744385,14.792896
864,256,256,454.774231,15.563520
896,256,256,452.015167,16.238464
928,256,256,446.504364,17.025984
960,256,256,448.254486,17.544319
992,256,256,445.638489,18.235552
1024,256,256,446.864288,18.772160
1056,256,256,443.755737,19.494400
1088,256,256,442.420441,20.145760
1120,256,256,443.118103,20.705631
1152,256,256,444.124512,21.248960
1184,256,256,445.800842,21.757088
1216,256,256,446.784851,22.295904
1248,256,256,444.991058,22.974880
1280,256,256,439.417786,23.862848
1312,256,256,435.780304,24.663584
1344,256,256,434.747009,25.325184
1376,256,256,428.607758,26.299553
1408,256,256,428.079926,26.944351
1440,256,256,429.754059,27.449375
1472,256,256,427.020111,28.239008
1504,256,256,425.128510,28.981279
1536,256,256,428.821014,29.343040
1568,256,256,431.408569,29.774689
1600,256,256,431.539917,30.373089
1632,256,256,432.833832,30.887936
1664,256,256,435.727753,31.284416
1696,256,256,435.056549,31.935232
1728,256,256,438.785736,32.261250
1760,256,256,441.887970,32.627998
1792,256,256,444.459534,33.029022
1824,256,256,444.302765,33.630688
1856,256,256,444.210083,34.227840
1888,256,256,441.297516,35.047775
1920,256,256,437.788849,35.927456
1952,256,256,433.558716,36.882626
1984,256,256,437.014557,37.190815
2016,256,256,428.130585,38.574848
2048,256,256,424.550140,39.517632
