dx,dy,dz,gFlops,gpu_comp
32,256,256,158.000397,2.455520
64,256,256,301.412323,2.574368
96,256,256,433.651031,2.684000
128,256,256,379.469940,4.089632
160,256,256,460.805481,4.209728
192,256,256,536.629517,4.337888
224,256,256,610.775757,4.446496
256,256,256,479.746735,6.469632
288,256,256,541.136353,6.452640
320,256,256,583.094116,6.653696
352,256,256,419.881683,10.164064
384,256,256,408.507416,11.396800
416,256,256,421.533997,11.964992
448,256,256,439.661224,12.354112
480,256,256,470.504974,12.368832
512,256,256,493.477661,12.579232
544,256,256,519.187622,12.703584
576,256,256,539.393616,12.946976
608,256,256,566.794922,13.005568
640,256,256,582.491882,13.321152
672,256,256,602.852112,13.514816
704,256,256,506.800262,16.841761
736,256,256,486.518158,18.341312
768,256,256,502.217590,18.540480
800,256,256,518.270020,18.714815
832,256,256,535.116699,18.850657
864,256,256,551.964233,18.978176
896,256,256,567.883911,19.129345
928,256,256,578.895142,19.435680
960,256,256,592.834656,19.633120
992,256,256,604.067505,19.910303
1024,256,256,547.366882,22.681568
1056,256,256,522.086426,24.522976
1088,256,256,530.333618,24.873184
1120,256,256,532.701294,25.490944
1152,256,256,550.343567,25.378752
1184,256,256,559.013611,25.679169
1216,256,256,566.097778,26.043167
1248,256,256,581.521667,26.019585
1280,256,256,589.340332,26.332705
1312,256,256,599.505249,26.533377
1344,256,256,593.211060,27.468927
1376,256,256,530.201172,31.465120
1408,256,256,540.251831,31.597889
1440,256,256,544.295044,32.075970
1472,256,256,551.859985,32.339294
1504,256,256,556.307739,32.778145
1536,256,256,567.926208,32.790722
1568,256,256,574.975098,33.063488
1600,256,256,578.633240,33.524960
1632,256,256,591.697449,33.440449
1664,256,256,594.986816,33.907646
1696,256,256,568.768066,36.152832
1728,256,256,555.403015,37.721344
1760,256,256,553.465271,38.554401
1792,256,256,559.751160,38.814560
1824,256,256,556.887268,39.710850
1856,256,256,568.184692,39.604095
1888,256,256,573.350647,39.923935
1920,256,256,582.022095,39.995712
1952,256,256,588.766052,40.196545
1984,256,256,590.918030,40.706718
2016,256,256,584.561157,41.813087
2048,256,256,550.468384,45.107552
