dx,dy,dz,gFlops,gpu_comp
32,256,256,277.000275,1.854880
64,256,256,536.220581,1.916384
96,256,256,753.252014,2.046336
128,256,256,543.756714,3.779648
160,256,256,657.749390,3.905760
192,256,256,762.510986,4.042976
224,256,256,857.199158,4.195776
256,256,256,652.619690,6.298336
288,256,256,692.033081,6.682080
320,256,256,688.102417,7.466944
352,256,256,548.846985,10.297632
384,256,256,562.274841,10.965504
416,256,256,594.695496,11.231680
448,256,256,623.579285,11.535392
480,256,256,660.708618,11.664800
512,256,256,689.947144,11.915168
544,256,256,729.255554,11.977472
576,256,256,666.291138,13.880480
608,256,256,683.223145,14.288512
640,256,256,681.727539,15.073536
672,256,256,677.098206,15.935424
704,256,256,662.175903,17.070463
736,256,256,684.888611,17.254560
768,256,256,700.341431,17.607489
800,256,256,676.333557,18.992191
832,256,256,686.768005,19.451777
864,256,256,707.984192,19.594591
896,256,256,705.457825,20.393087
928,256,256,691.242310,21.555777
960,256,256,690.385559,22.326752
992,256,256,697.033325,22.850945
1024,256,256,679.662231,24.190945
1056,256,256,685.421021,24.737312
1088,256,256,690.704529,25.291967
1120,256,256,686.117249,26.209921
1152,256,256,690.645569,26.782017
1184,256,256,698.122192,27.231169
1216,256,256,705.000854,27.694271
1248,256,256,690.634033,29.014336
1280,256,256,695.074280,29.568192
1312,256,256,693.766113,30.364544
1344,256,256,693.236694,31.128897
1376,256,256,681.567566,32.415710
1408,256,256,672.965698,33.593536
1440,256,256,682.614441,33.871391
1472,256,256,665.365906,35.521664
1504,256,256,682.912537,35.361343
1536,256,256,693.409668,35.567009
1568,256,256,683.062622,36.857983
1600,256,256,676.980835,37.948063
1632,256,256,676.653320,38.725761
1664,256,256,692.794861,38.565121
1696,256,256,683.376587,39.848480
1728,256,256,684.868896,40.511871
1760,256,256,695.813782,40.613056
1792,256,256,683.517273,42.095390
1824,256,256,683.822021,42.827999
1856,256,256,687.694702,43.333954
1888,256,256,690.000854,43.933762
1920,256,256,693.029175,44.483170
1952,256,256,682.726624,45.907009
1984,256,256,688.000366,46.301922
2016,256,256,687.308350,47.096096
2048,256,256,680.965698,48.289280
