dx,dy,dz,gFlops,gpu_comp
32,256,256,138.105438,1.898144
64,256,256,268.973785,1.949216
96,256,256,364.645325,2.156704
128,256,256,402.773010,2.603392
160,256,256,487.532013,2.688480
192,256,256,578.926270,2.716864
224,256,256,650.453735,2.821120
256,256,256,446.957275,4.692064
288,256,256,472.131165,4.997120
320,256,256,512.775574,5.112256
352,256,256,542.066223,5.319616
384,256,256,590.893555,5.323680
416,256,256,628.888611,5.418880
448,256,256,649.900818,5.647040
480,256,256,530.698242,7.409408
512,256,256,545.313110,7.691552
544,256,256,570.391724,7.812960
576,256,256,590.374207,7.992544
608,256,256,613.691040,8.116032
640,256,256,642.393921,8.161472
672,256,256,642.966064,8.561920
704,256,256,566.567505,10.179136
736,256,256,573.992798,10.504160
768,256,256,592.489014,10.618688
800,256,256,612.799377,10.694528
832,256,256,633.571045,10.757664
864,256,256,644.560059,10.980960
896,256,256,637.722412,11.509760
928,256,256,586.269165,12.967040
960,256,256,600.911072,13.087328
992,256,256,604.111145,13.451936
1024,256,256,617.541748,13.583872
1056,256,256,632.295410,13.681504
1088,256,256,637.237000,13.986784
1120,256,256,633.032410,14.493792
1152,256,256,601.735962,15.683264
1184,256,256,606.752869,15.985632
1216,256,256,612.530579,16.262815
1248,256,256,623.509216,16.396896
1280,256,256,631.102905,16.614977
1312,256,256,643.070801,16.713408
1344,256,256,640.933472,17.178144
1376,256,256,606.189331,18.595167
1408,256,256,607.678284,18.980991
1440,256,256,609.769775,19.345793
1472,256,256,618.535095,19.495457
1504,256,256,623.633728,19.756416
1536,256,256,638.446533,19.708639
1568,256,256,636.189148,20.190624
1600,256,256,607.555603,21.573664
1632,256,256,609.988342,21.917376
1664,256,256,613.784180,22.208927
1696,256,256,625.778809,22.202145
1728,256,256,638.021912,22.186975
1760,256,256,640.215515,22.520416
1792,256,256,631.218567,23.256704
1824,256,256,615.113831,24.291777
1856,256,256,618.889893,24.567137
1888,256,256,623.093506,24.822111
1920,256,256,629.168152,24.999104
1952,256,256,638.386841,25.048737
1984,256,256,647.678955,25.094112
2016,256,256,635.232605,25.998465
2048,256,256,618.501892,27.125568
