dx,dy,dz,gFlops,gpu_comp
32,256,256,750.251831,0.349408
64,256,256,797.663086,0.657280
96,256,256,786.180481,1.000320
128,256,256,793.856140,1.320864
160,256,256,807.014038,1.624160
192,256,256,822.283569,1.912800
224,256,256,822.242249,2.231712
256,256,256,827.798767,2.533408
288,256,256,831.318787,2.838016
320,256,256,831.185669,3.153856
352,256,256,831.437195,3.468192
384,256,256,833.515625,3.774048
416,256,256,832.976196,4.091200
448,256,256,832.604919,4.407872
480,256,256,833.774414,4.716096
512,256,256,832.493896,5.038240
544,256,256,830.896118,5.363424
576,256,256,819.013428,5.761312
608,256,256,803.298889,6.200352
640,256,256,769.245178,6.815616
672,256,256,717.343994,7.674176
704,256,256,681.523010,8.462176
736,256,256,646.608887,9.324512
768,256,256,624.594604,10.072864
800,256,256,608.453552,10.770912
832,256,256,595.881836,11.438080
864,256,256,579.217407,12.219744
896,256,256,567.227417,12.940192
928,256,256,551.995911,13.772160
960,256,256,549.483948,14.312192
992,256,256,535.157471,15.185184
1024,256,256,537.129700,15.617472
1056,256,256,532.883362,16.233856
1088,256,256,530.324463,16.806496
1120,256,256,527.251709,17.401632
1152,256,256,527.488586,17.890783
1184,256,256,528.670959,18.346624
1216,256,256,526.838989,18.908001
1248,256,256,519.805420,19.668159
1280,256,256,517.653748,20.256321
1312,256,256,519.149414,20.702911
1344,256,256,521.411743,21.115841
1376,256,256,517.240784,21.792929
1408,256,256,520.329712,22.167360
1440,256,256,520.082214,22.681952
1472,256,256,517.812012,23.287647
1504,256,256,514.553589,23.944576
1536,256,256,515.808777,24.394527
1568,256,256,515.080627,24.937952
1600,256,256,515.657959,25.418400
1632,256,256,515.644897,25.927423
1664,256,256,517.586487,26.336639
1696,256,256,518.177795,26.812481
1728,256,256,524.255676,27.001663
1760,256,256,525.321045,27.445921
1792,256,256,526.465454,27.884192
1824,256,256,525.210876,28.449921
1856,256,256,522.346191,29.107807
1888,256,256,521.015686,29.685280
1920,256,256,523.668518,30.035488
1952,256,256,518.766846,30.824608
1984,256,256,523.007935,31.075872
2016,256,256,512.700928,32.211903
2048,256,256,519.458069,32.297535
