dx,dy,dz,gFlops,gpu_comp
32,256,256,193.593887,0.704128
64,256,256,359.343719,0.758688
96,256,256,487.024384,0.839680
128,256,256,364.852875,1.494464
160,256,256,418.962189,1.626816
192,256,256,473.341858,1.727904
224,256,256,518.553162,1.840128
256,256,256,413.185577,2.639296
288,256,256,445.103668,2.756288
320,256,256,451.268585,3.020704
352,256,256,381.538269,3.930048
384,256,256,414.183228,3.949408
416,256,256,426.877136,4.151296
448,256,256,413.015289,4.620672
480,256,256,386.712097,5.287456
512,256,256,377.544983,5.776896
544,256,256,387.899139,5.974112
576,256,256,402.118256,6.101856
608,256,256,397.693329,6.512512
640,256,256,402.623779,6.771328
672,256,256,391.644257,7.309216
704,256,256,398.712097,7.521536
736,256,256,409.100586,7.663744
768,256,256,420.619354,7.777952
800,256,256,399.072174,8.539488
832,256,256,400.065887,8.859008
864,256,256,409.350739,8.991072
896,256,256,414.787720,9.201856
928,256,256,392.164551,10.080288
960,256,256,405.221771,10.091872
992,256,256,413.890381,10.209856
1024,256,256,405.874207,10.747360
1056,256,256,400.313019,11.237184
1088,256,256,384.978149,12.038880
1120,256,256,397.218567,12.011072
1152,256,256,396.544952,12.375232
1184,256,256,399.766876,12.616480
1216,256,256,407.234070,12.719872
1248,256,256,394.254608,13.484384
1280,256,256,392.458252,13.893440
1312,256,256,405.252838,13.791168
1344,256,256,404.228790,14.163328
1376,256,256,384.672821,15.237728
1408,256,256,387.318176,15.485600
1440,256,256,378.553741,16.204224
1472,256,256,381.040283,16.456224
1504,256,256,369.029419,17.361216
1536,256,256,388.790497,16.829409
1568,256,256,397.729767,16.793888
1600,256,256,387.293396,17.598400
1632,256,256,372.009766,18.687840
1664,256,256,375.093872,18.897600
1696,256,256,383.120758,18.857471
1728,256,256,394.817535,18.644064
1760,256,256,389.866119,19.230495
1792,256,256,395.909027,19.281281
1824,256,256,389.287201,19.959423
1856,256,256,386.223602,20.470688
1888,256,256,391.268524,20.555136
1920,256,256,388.346710,21.060801
1952,256,256,399.111359,20.834305
1984,256,256,391.650177,21.579264
2016,256,256,390.599426,21.986303
2048,256,256,394.352051,22.122751
