dx,dy,dz,gFlops,gpu_comp
32,256,256,486.656769,1.572896
64,256,256,937.733337,1.632576
96,256,256,1346.049194,1.706016
128,256,256,1454.164429,2.105568
160,256,256,1758.560303,2.176384
192,256,256,2053.979004,2.236032
224,256,256,2388.072510,2.243744
256,256,256,2181.594482,2.806976
288,256,256,2403.628174,2.866144
320,256,256,2607.353271,2.935776
352,256,256,1945.558472,4.327840
384,256,256,2013.564331,4.561824
416,256,256,2164.251465,4.597888
448,256,256,2146.820557,4.991776
480,256,256,2183.190918,5.259232
512,256,256,2172.764160,5.636768
544,256,256,2289.172363,5.684512
576,256,256,2394.738037,5.753568
608,256,256,2523.036133,5.764384
640,256,256,2531.070312,6.048512
672,256,256,2556.456299,6.287872
704,256,256,2210.677979,7.617632
736,256,256,2281.699219,7.716000
768,256,256,2334.280762,7.870112
800,256,256,2348.900635,8.147008
832,256,256,2380.145020,8.361664
864,256,256,2390.399658,8.646016
896,256,256,2427.549561,8.829024
928,256,256,2532.328857,8.765984
960,256,256,2603.654297,8.819840
992,256,256,2609.631348,9.092960
1024,256,256,2331.226318,10.507232
1056,256,256,2298.842529,10.988224
1088,256,256,2310.365479,11.264736
1120,256,256,2370.505859,11.301856
1152,256,256,2392.635498,11.517248
1184,256,256,2364.760742,11.976704
1216,256,256,2409.417969,12.072416
1248,256,256,2482.404541,12.025824
1280,256,256,2549.760254,12.008352
1312,256,256,2561.611572,12.251616
1344,256,256,2500.875977,12.855232
1376,256,256,2278.509521,14.445760
1408,256,256,2227.525635,15.120032
1440,256,256,2187.627686,15.745696
1472,256,256,2195.460449,16.038176
1504,256,256,2295.018799,15.675968
1536,256,256,2312.578857,15.887936
1568,256,256,2346.616211,15.983680
1600,256,256,2346.891113,16.307968
1632,256,256,2328.496094,16.765535
1664,256,256,2423.712158,16.422720
1696,256,256,2286.043457,17.746559
1728,256,256,2312.861328,17.871744
1760,256,256,2285.735596,18.418720
1792,256,256,2306.516846,18.584641
1824,256,256,2276.163330,19.168768
1856,256,256,2286.985107,19.412767
1888,256,256,2416.213867,18.691296
1920,256,256,2442.979736,18.799841
1952,256,256,2501.519775,18.665888
1984,256,256,2555.729736,18.569471
2016,256,256,2519.532227,19.140064
2048,256,256,2348.517334,20.859743
