dx,dy,dz,gFlops,gpu_comp
32,256,256,580.658997,0.668160
64,256,256,620.050659,1.251424
96,256,256,630.897095,1.844864
128,256,256,642.944214,2.413728
160,256,256,647.250122,2.997088
192,256,256,649.404236,3.584576
224,256,256,649.845093,4.179168
256,256,256,655.914001,4.732000
288,256,256,658.337341,5.303904
320,256,256,658.642578,5.890496
352,256,256,658.277771,6.483136
384,256,256,657.640991,7.079360
416,256,256,649.644226,7.763712
448,256,256,617.508423,8.796032
480,256,256,602.053833,9.666240
512,256,256,573.729492,10.819680
544,256,256,548.013733,12.035360
576,256,256,529.321167,13.193344
608,256,256,508.317993,14.501728
640,256,256,494.066132,15.705312
672,256,256,479.810059,16.980543
704,256,256,475.282745,17.958591
736,256,256,474.463043,18.807327
768,256,256,475.107910,19.598400
800,256,256,477.819000,20.299168
832,256,256,477.671997,21.117632
864,256,256,478.135101,21.908607
896,256,256,478.298920,22.712255
928,256,256,478.394897,23.518688
960,256,256,476.274078,24.438017
992,256,256,475.005371,25.320065
1024,256,256,477.342072,26.008896
1056,256,256,475.389435,26.931841
1088,256,256,470.982117,28.007616
1120,256,256,472.855377,28.717152
1152,256,256,476.145020,29.333569
1184,256,256,475.807739,30.169760
1216,256,256,476.522430,30.938688
1248,256,256,476.666046,31.743296
1280,256,256,471.111450,32.941090
1312,256,256,469.208771,33.901535
1344,256,256,464.885529,35.051361
1376,256,256,458.409363,36.392895
1408,256,256,457.890900,37.281406
1440,256,256,459.172333,38.022305
1472,256,256,455.173492,39.208706
1504,256,256,452.892700,40.262817
1536,256,256,458.740936,40.595264
1568,256,256,460.129913,41.315903
1600,256,256,460.667511,42.109886
1632,256,256,460.435150,42.973759
1664,256,256,464.040649,43.475937
1696,256,256,465.916901,44.133568
1728,256,256,470.327026,44.544640
1760,256,256,473.319641,45.082687
1792,256,256,475.865112,45.656834
1824,256,256,474.978821,46.558849
1856,256,256,474.284210,47.445057
1888,256,256,468.405182,48.868832
1920,256,256,472.442596,49.272415
1952,256,256,464.088226,50.995392
1984,256,256,466.114349,51.606079
2016,256,256,460.007690,53.134560
2048,256,256,459.794373,54.003010
