dx,dy,dz,gFlops,gpu_comp
32,256,256,520.770630,1.473888
64,256,256,854.634644,1.796224
96,256,256,670.341980,3.435072
128,256,256,856.473206,3.584736
160,256,256,723.783203,5.302400
192,256,256,858.724365,5.363008
224,256,256,753.970642,7.126144
256,256,256,753.299133,8.151424
288,256,256,778.912415,8.868800
320,256,256,777.643372,9.870304
352,256,256,796.449951,10.600960
384,256,256,793.348877,11.609888
416,256,256,805.914185,12.381280
448,256,256,806.782959,13.319328
480,256,256,809.350342,14.225440
512,256,256,769.171387,15.966432
544,256,256,817.573914,15.960000
576,256,256,771.862183,17.899616
608,256,256,786.170166,18.550177
640,256,256,773.494324,19.846497
672,256,256,794.269287,20.293760
704,256,256,770.052063,21.928736
736,256,256,800.575317,22.051424
768,256,256,787.642517,23.388000
800,256,256,797.145630,24.072063
832,256,256,782.544922,25.502048
864,256,256,766.890503,27.023487
896,256,256,791.254578,27.161440
928,256,256,768.375793,28.969120
960,256,256,786.375244,29.282112
992,256,256,767.643188,30.996544
1024,256,256,787.091675,31.205824
1056,256,256,774.782898,32.692257
1088,256,256,785.103271,33.240162
1120,256,256,783.309753,34.296162
1152,256,256,780.262451,35.413822
1184,256,256,784.333008,36.208641
1216,256,256,767.624817,37.996674
1248,256,256,787.314941,38.021313
1280,256,256,770.049500,39.870560
1312,256,256,785.489136,40.064034
1344,256,256,769.024780,41.919872
1376,256,256,781.831665,42.214943
1408,256,256,771.979553,43.747967
1440,256,256,783.543274,44.081921
1472,256,256,779.736694,45.281506
1504,256,256,781.361206,46.169697
1536,256,256,779.517456,47.263554
1568,256,256,774.144104,48.583103
1600,256,256,785.157715,48.879200
1632,256,256,776.764282,50.395519
1664,256,256,779.268250,51.218559
1696,256,256,771.055725,52.759552
1728,256,256,779.553711,53.169025
1760,256,256,775.591736,54.430271
1792,256,256,776.990723,55.320129
1824,256,256,784.739319,55.751999
1856,256,256,779.257935,57.129150
1888,256,256,781.974426,57.912254
1920,256,256,776.546936,59.305439
1952,256,256,786.535156,59.528191
1984,256,256,783.961548,60.702686
2016,256,256,778.849060,62.086655
2048,256,256,775.458801,63.347904
