dx,dy,dz,gFlops,gpu_comp
32,256,256,218.994232,2.920768
64,256,256,410.007477,3.120096
96,256,256,603.620178,3.178976
128,256,256,423.637329,6.039424
160,256,256,521.135864,6.136896
192,256,256,607.407959,6.318304
224,256,256,691.007568,6.479552
256,256,256,448.240051,11.415872
288,256,256,496.561584,11.593088
320,256,256,526.032043,12.159552
352,256,256,585.484070,12.017312
384,256,256,633.577698,12.114656
416,256,256,672.772339,12.359616
448,256,256,682.886536,13.113216
480,256,256,546.389099,17.559776
512,256,256,577.908447,17.708864
544,256,256,604.840393,17.977856
576,256,256,632.240051,18.210432
608,256,256,657.705933,18.477856
640,256,256,663.412292,19.283072
672,256,256,679.688721,19.762367
704,256,256,576.080627,24.426945
736,256,256,605.547180,24.294592
768,256,256,629.099365,24.401793
800,256,256,654.925415,24.416191
832,256,256,675.992676,24.601473
864,256,256,681.213867,25.351871
896,256,256,689.697021,25.967457
928,256,256,618.132935,30.008608
960,256,256,631.544861,30.384129
992,256,256,637.446106,31.106272
1024,256,256,662.597656,30.890848
1056,256,256,659.210510,32.019871
1088,256,256,660.098450,32.945793
1120,256,256,670.084290,33.409374
1152,256,256,623.911072,36.907070
1184,256,256,629.718201,37.582462
1216,256,256,649.606018,37.416512
1248,256,256,653.788025,38.155521
1280,256,256,664.636047,38.495136
1312,256,256,671.439087,39.057728
1344,256,256,657.354675,40.867615
1376,256,256,631.753601,43.536194
1408,256,256,638.118408,44.104321
1440,256,256,649.334534,44.327553
1472,256,256,652.903381,45.064926
1504,256,256,663.949402,45.278561
1536,256,256,670.984253,45.757118
1568,256,256,661.534912,47.377602
1600,256,256,636.974609,50.208546
1632,256,256,641.746155,50.831936
1664,256,256,653.232239,50.917313
1696,256,256,659.572449,51.397633
1728,256,256,661.751709,52.194942
1760,256,256,668.640320,52.613823
1792,256,256,657.783936,54.454594
1824,256,256,638.250061,57.123360
1856,256,256,641.832581,57.801086
1888,256,256,650.425537,58.020863
1920,256,256,650.715027,58.978016
1952,256,256,655.301208,59.541344
1984,256,256,659.137390,60.165215
2016,256,256,649.984253,61.996544
2048,256,256,634.176147,64.550529
