dx,dy,dz,gFlops,gpu_comp
32,256,256,152.855789,1.714976
64,256,256,297.016052,1.765184
96,256,256,419.493042,1.874720
128,256,256,345.402588,3.035808
160,256,256,415.167389,3.157088
192,256,256,481.382111,3.267392
224,256,256,544.587769,3.369536
256,256,256,364.400635,5.755072
288,256,256,394.548004,5.979744
320,256,256,430.295013,6.092192
352,256,256,458.079376,6.294944
384,256,256,492.838318,6.382880
416,256,256,520.243835,6.550528
448,256,256,541.139404,6.782016
480,256,256,432.325928,9.095360
512,256,256,455.201202,9.214176
544,256,256,475.096191,9.380096
576,256,256,496.092285,9.511520
608,256,256,517.211243,9.629984
640,256,256,536.369629,9.774752
672,256,256,543.062866,10.136992
704,256,256,467.292572,12.341664
736,256,256,481.530151,12.521152
768,256,256,498.323364,12.625248
800,256,256,515.754700,12.706816
832,256,256,531.020996,12.835168
864,256,256,542.527222,13.046144
896,256,256,547.533447,13.405632
928,256,256,489.300262,15.536832
960,256,256,503.201294,15.628576
992,256,256,511.972137,15.872864
1024,256,256,523.828064,16.014048
1056,256,256,537.212341,16.103041
1088,256,256,538.524292,16.550592
1120,256,256,536.037415,17.116417
1152,256,256,502.395172,18.784384
1184,256,256,511.329742,18.968832
1216,256,256,520.070496,19.154079
1248,256,256,529.631470,19.303265
1280,256,256,535.746094,19.572256
1312,256,256,543.685425,19.768608
1344,256,256,541.862061,20.318913
1376,256,256,507.224152,22.223295
1408,256,256,512.082947,22.524351
1440,256,256,515.702332,22.874592
1472,256,256,522.774414,23.066591
1504,256,256,528.786865,23.300064
1536,256,256,536.845154,23.438623
1568,256,256,536.991333,23.920416
1600,256,256,509.330444,25.734177
1632,256,256,515.967102,25.911232
1664,256,256,518.298706,26.300447
1696,256,256,527.785645,26.324385
1728,256,256,537.890991,26.317184
1760,256,256,541.003967,26.650305
1792,256,256,540.926941,27.138720
1824,256,256,517.735962,28.860672
1856,256,256,522.053467,29.124128
1888,256,256,525.524475,29.430592
1920,256,256,531.417236,29.597536
1952,256,256,538.128479,29.715551
1984,256,256,538.918213,30.158432
2016,256,256,529.533997,31.187937
2048,256,256,519.593506,32.289120
