dx,dy,dz,gFlops,gpu_comp
32,256,256,646.389709,0.794880
64,256,256,667.816833,1.538752
96,256,256,679.201355,2.269440
128,256,256,690.445923,2.976640
160,256,256,696.616760,3.687840
192,256,256,699.677734,4.406048
224,256,256,703.655823,5.111328
256,256,256,707.268494,5.811680
288,256,256,709.177063,6.520544
320,256,256,700.015259,7.339872
352,256,256,687.299622,8.223232
384,256,256,650.562683,9.477376
416,256,256,610.903137,10.933696
448,256,256,577.621887,12.453184
480,256,256,551.791382,13.967296
512,256,256,529.205322,15.534304
544,256,256,518.626831,16.841856
576,256,256,515.439758,17.942816
608,256,256,506.549744,19.272032
640,256,256,498.889832,20.597824
672,256,256,490.089020,22.016096
704,256,256,491.428833,23.001600
736,256,256,491.989716,24.019712
768,256,256,490.743195,25.127712
800,256,256,493.630524,26.021601
832,256,256,494.197357,27.031424
864,256,256,496.216614,27.956863
896,256,256,494.418243,29.097759
928,256,256,496.380585,30.017824
960,256,256,494.915222,31.144863
992,256,256,492.363403,32.349823
1024,256,256,495.531982,33.179840
1056,256,256,492.004242,34.462048
1088,256,256,489.525452,35.686146
1120,256,256,490.281281,36.679104
1152,256,256,490.810486,37.686401
1184,256,256,490.562836,38.752800
1216,256,256,492.284332,39.660992
1248,256,256,493.292572,40.621506
1280,256,256,490.044495,41.939232
1312,256,256,488.795013,43.097599
1344,256,256,485.511963,44.447296
1376,256,256,482.907654,45.750977
1408,256,256,479.350708,47.162334
1440,256,256,480.287170,48.140160
1472,256,256,475.285736,49.727776
1504,256,256,474.365082,50.907425
1536,256,256,477.758545,51.621281
1568,256,256,475.735321,52.920834
1600,256,256,478.237854,53.718273
1632,256,256,476.590363,54.982048
1664,256,256,480.327942,55.623905
1696,256,256,486.178497,56.011360
1728,256,256,488.761719,56.766560
1760,256,256,492.081360,57.427746
1792,256,256,491.908661,58.492416
1824,256,256,492.298615,59.489761
1856,256,256,491.254669,60.662079
1888,256,256,487.470520,62.187008
1920,256,256,492.200043,62.633343
1952,256,256,484.681671,64.664993
1984,256,256,487.618347,65.329247
2016,256,256,483.591980,66.935646
2048,256,256,482.183777,68.196701
