dx,dy,dz,gFlops,gpu_comp
32,256,256,703.920898,1.087424
64,256,256,740.760559,2.066688
96,256,256,761.173523,3.016896
128,256,256,774.444031,3.953600
160,256,256,781.122925,4.899744
192,256,256,775.926147,5.919072
224,256,256,771.597961,6.944320
256,256,256,729.098816,8.398976
288,256,256,667.087341,10.327200
320,256,256,616.258789,12.421088
352,256,256,579.124695,14.539296
384,256,256,551.187988,16.664961
416,256,256,533.343018,18.657761
448,256,256,525.326721,20.399584
480,256,256,519.946838,22.082848
512,256,256,518.976685,23.599072
544,256,256,520.394592,25.005695
576,256,256,521.894104,26.400543
608,256,256,518.267029,28.062271
640,256,256,508.403534,30.112320
672,256,256,510.997894,31.457409
704,256,256,511.424805,32.927872
736,256,256,513.162354,34.308033
768,256,256,513.650513,35.765663
800,256,256,515.183289,37.145058
832,256,256,516.638916,38.522015
864,256,256,517.659485,39.924767
896,256,256,516.613831,41.487263
928,256,256,519.258423,42.750111
960,256,256,517.189575,44.401154
992,256,256,515.087341,46.068447
1024,256,256,516.449280,47.429119
1056,256,256,510.674744,49.464352
1088,256,256,511.433350,50.887680
1120,256,256,511.120422,52.416447
1152,256,256,516.814758,53.320030
1184,256,256,515.223145,54.970432
1216,256,256,518.577148,56.090977
1248,256,256,515.864563,57.869759
1280,256,256,511.420929,59.869312
1312,256,256,505.750732,62.054047
1344,256,256,507.117584,63.396225
1376,256,256,495.313080,66.452515
1408,256,256,500.349213,67.313507
1440,256,256,494.978973,69.590271
1472,256,256,498.530243,70.629982
1504,256,256,502.821442,71.549538
1536,256,256,498.968414,73.636131
1568,256,256,499.996338,75.015678
1600,256,256,495.793915,77.195427
1632,256,256,502.859253,77.633026
1664,256,256,514.096863,77.424995
1696,256,256,512.474365,79.163773
1728,256,256,514.718994,80.305695
1760,256,256,514.713989,81.793633
1792,256,256,513.830383,83.424004
1824,256,256,516.343811,84.500381
1856,256,256,512.057800,86.702530
1888,256,256,515.959595,87.530434
1920,256,256,514.322083,89.297409
1952,256,256,505.589478,92.353760
1984,256,256,508.847626,93.266724
2016,256,256,502.266296,96.012833
2048,256,256,501.241699,97.736221
