dx,dy,dz,gFlops,gpu_comp
32,256,256,388.514160,1.586976
64,256,256,656.845703,1.877344
96,256,256,792.078918,2.335232
128,256,256,1043.662964,2.363072
160,256,256,816.381531,3.776192
192,256,256,861.416260,4.294528
224,256,256,931.302490,4.634304
256,256,256,1055.374878,4.673696
288,256,256,890.711975,6.229920
320,256,256,961.302795,6.413824
352,256,256,986.834473,6.872672
384,256,256,895.829895,8.259104
416,256,256,952.542236,8.414656
448,256,256,992.944092,8.693216
480,256,256,988.709961,9.354048
512,256,256,1038.879883,9.495808
544,256,256,985.933838,10.631104
576,256,256,998.967407,11.109600
608,256,256,999.222351,11.723808
640,256,256,1046.750244,11.780512
672,256,256,978.217834,13.236128
704,256,256,998.172302,13.589216
736,256,256,1008.640869,14.059456
768,256,256,964.749939,15.338176
800,256,256,988.531372,15.592896
832,256,256,1009.833496,15.874528
864,256,256,1000.134094,16.644960
896,256,256,979.596802,17.623327
928,256,256,1001.564697,17.852385
960,256,256,1006.374939,18.379711
992,256,256,1004.264099,19.032288
1024,256,256,1014.485474,19.448288
1056,256,256,985.601501,20.643808
1088,256,256,1002.486450,20.911137
1120,256,256,1009.713562,21.372095
1152,256,256,984.192078,22.552769
1184,256,256,997.748962,22.864288
1216,256,256,1005.587402,23.299200
1248,256,256,998.563232,24.080544
1280,256,256,992.032776,24.860577
1312,256,256,1009.092285,25.051296
1344,256,256,1001.475830,25.857471
1376,256,256,1007.543579,26.313696
1408,256,256,986.310974,27.505280
1440,256,256,984.406128,28.184832
1472,256,256,1002.207153,28.299423
1504,256,256,1006.120056,28.802176
1536,256,256,971.645264,30.458656
1568,256,256,996.485962,30.318111
1600,256,256,1004.449158,30.691584
1632,256,256,1001.808411,31.387936
1664,256,256,992.513245,32.303104
1696,256,256,1003.034058,32.578976
1728,256,256,984.513428,33.818111
1760,256,256,1001.803833,33.849888
1792,256,256,987.614624,34.960510
1824,256,256,991.438660,35.447552
1856,256,256,984.238220,36.333313
1888,256,256,1013.909729,35.878143
1920,256,256,986.509521,37.499649
1952,256,256,1004.803467,37.430527
1984,256,256,1017.769958,37.559456
2016,256,256,1002.823547,38.734081
2048,256,256,1000.110657,39.455647
