dx,dy,dz,gFlops,gpu_comp
32,256,256,761.975647,0.344032
64,256,256,824.062012,0.636224
96,256,256,829.233765,0.948384
128,256,256,850.432068,1.232992
160,256,256,857.441895,1.528640
192,256,256,869.746765,1.808416
224,256,256,866.970093,2.116576
256,256,256,875.131836,2.396384
288,256,256,876.128906,2.692864
320,256,256,872.826477,3.003392
352,256,256,874.814331,3.296224
384,256,256,877.620239,3.584384
416,256,256,878.904663,3.877408
448,256,256,875.875366,4.190112
480,256,256,880.260742,4.467040
512,256,256,881.624512,4.757472
544,256,256,879.275208,5.068320
576,256,256,866.863037,5.443296
608,256,256,851.829529,5.847104
640,256,256,817.944458,6.409824
672,256,256,751.077271,7.329504
704,256,256,685.598633,8.411872
736,256,256,626.133179,9.629440
768,256,256,598.343811,10.514784
800,256,256,572.964905,11.438048
832,256,256,561.171265,12.145568
864,256,256,546.365356,12.954496
896,256,256,540.259949,13.586112
928,256,256,532.747314,14.269760
960,256,256,537.876343,14.621056
992,256,256,529.727722,15.340832
1024,256,256,534.470764,15.695168
1056,256,256,529.625061,16.333729
1088,256,256,528.947693,16.850241
1120,256,256,528.027527,17.376064
1152,256,256,528.667725,17.850880
1184,256,256,531.015198,18.265633
1216,256,256,532.140808,18.719616
1248,256,256,527.182739,19.392927
1280,256,256,527.817200,19.866272
1312,256,256,522.939453,20.552864
1344,256,256,521.189819,21.124832
1376,256,256,514.370728,21.914528
1408,256,256,514.143494,22.434080
1440,256,256,513.441162,22.975328
1472,256,256,510.668549,23.613407
1504,256,256,507.520721,24.276384
1536,256,256,510.998627,24.624161
1568,256,256,513.530762,25.013216
1600,256,256,515.106079,25.445633
1632,256,256,516.957336,25.861601
1664,256,256,519.887024,26.220097
1696,256,256,520.155640,26.710527
1728,256,256,524.389343,26.994783
1760,256,256,526.163391,27.401983
1792,256,256,528.840271,27.758976
1824,256,256,528.883667,28.252352
1856,256,256,526.517822,28.877184
1888,256,256,527.525146,29.318975
1920,256,256,527.443115,29.820543
1952,256,256,524.849670,30.467360
1984,256,256,524.975159,30.959423
2016,256,256,518.714478,31.838465
2048,256,256,521.478821,32.172382
