dx,dy,dz,gFlops,gpu_comp
32,256,256,106.288383,2.959616
64,256,256,178.151505,3.531520
96,256,256,150.293533,6.279168
128,256,256,182.706757,6.886944
160,256,256,165.832199,9.484672
192,256,256,185.963455,10.149504
224,256,256,165.024246,13.343552
256,256,256,182.514664,13.788384
288,256,256,174.568527,16.218016
320,256,256,183.780487,17.116768
352,256,256,201.327866,17.187391
384,256,256,183.027374,20.624640
416,256,256,197.605148,20.695040
448,256,256,183.926041,23.944511
480,256,256,192.470657,24.515903
512,256,256,184.465988,27.285055
544,256,256,192.128250,27.834208
576,256,256,186.274918,30.397600
608,256,256,191.403046,31.226688
640,256,256,197.671082,31.827904
672,256,256,188.896881,34.971615
704,256,256,183.461639,37.722336
736,256,256,189.576996,38.164833
768,256,256,192.583801,39.202400
800,256,256,188.243362,41.777409
832,256,256,191.622437,42.682335
864,256,256,187.948853,45.190304
896,256,256,190.023285,46.352417
928,256,256,185.640259,49.141342
960,256,256,192.332825,49.066944
992,256,256,185.810150,52.482368
1024,256,256,189.205002,53.203297
1056,256,256,183.530716,56.562206
1088,256,256,188.961716,56.601280
1120,256,256,183.769058,59.912415
1152,256,256,185.538467,61.036510
1184,256,256,190.643341,61.052193
1216,256,256,185.863235,64.314850
1248,256,256,189.779617,64.645187
1280,256,256,187.603226,67.071938
1312,256,256,191.893143,67.211807
1344,256,256,185.660309,71.162529
1376,256,256,186.619110,72.482559
1408,256,256,186.802567,74.095360
1440,256,256,184.702805,76.640831
1472,256,256,189.841721,76.223228
1504,256,256,186.298645,79.361404
1536,256,256,189.853790,79.532227
1568,256,256,187.436310,82.236290
1600,256,256,183.132919,85.886467
1632,256,256,187.366226,85.624893
1664,256,256,185.933289,87.976639
1696,256,256,187.597977,88.872803
1728,256,256,185.369202,91.638367
1760,256,256,187.886703,92.084770
1792,256,256,185.539764,94.945023
1824,256,256,181.595581,98.739456
1856,256,256,187.469376,97.323746
1888,256,256,183.404892,101.195747
1920,256,256,184.237946,102.445602
1952,256,256,183.884232,104.353378
1984,256,256,192.175323,101.488129
2016,256,256,185.671036,106.737633
2048,256,256,183.164520,109.915710
