dx,dy,dz,gFlops,gpu_comp
32,256,256,119.280624,3.252608
64,256,256,202.328979,3.835072
96,256,256,260.150909,4.474016
128,256,256,192.922394,8.044128
160,256,256,225.115967,8.617184
192,256,256,266.588104,8.731968
224,256,256,223.062714,12.175104
256,256,256,240.700806,12.894784
288,256,256,267.729492,13.042112
320,256,256,240.386078,16.139584
352,256,256,249.595306,17.098495
384,256,256,268.493011,17.340033
416,256,256,284.627838,17.720160
448,256,256,255.383331,21.268513
480,256,256,268.485901,21.675615
512,256,256,281.713593,22.035040
544,256,256,257.066742,25.656927
576,256,256,267.972443,26.060575
608,256,256,279.230530,26.399296
640,256,256,260.961365,29.734144
672,256,256,267.534637,30.453760
704,256,256,277.382446,30.771263
736,256,256,263.249207,33.897087
768,256,256,267.885437,34.758720
800,256,256,275.712769,35.179104
832,256,256,279.555969,36.083298
864,256,256,266.965729,39.238274
896,256,256,274.492096,39.575809
928,256,256,279.302155,40.283329
960,256,256,269.516602,43.185440
992,256,256,273.224487,44.019360
1024,256,256,278.686279,44.548801
1056,256,256,264.761322,48.357185
1088,256,256,272.707916,48.370750
1120,256,256,277.493896,48.934624
1152,256,256,270.755646,51.585377
1184,256,256,271.769043,52.820606
1216,256,256,276.755249,53.270817
1248,256,256,278.041412,54.419777
1280,256,256,271.702637,57.117313
1312,256,256,276.287903,57.573631
1344,256,256,277.881165,58.639713
1376,256,256,271.033478,61.552704
1408,256,256,274.979675,62.080288
1440,256,256,278.125824,62.772991
1472,256,256,271.655457,65.696320
1504,256,256,274.405823,66.451714
1536,256,256,276.648499,67.315422
1568,256,256,272.319916,69.810112
1600,256,256,274.342255,70.709694
1632,256,256,276.941071,71.447075
1664,256,256,277.555054,72.686852
1696,256,256,273.499268,75.183296
1728,256,256,276.620178,75.737602
1760,256,256,277.538177,76.884995
1792,256,256,273.681854,79.385956
1824,256,256,275.531647,80.261086
1856,256,256,276.700226,81.324257
1888,256,256,274.036530,83.530525
1920,256,256,275.279877,84.562622
1952,256,256,277.009277,85.435265
1984,256,256,275.938416,87.172829
2016,256,256,276.165863,88.505890
2048,256,256,276.681091,89.743324
