dx,dy,dz,gFlops,gpu_comp
32,256,256,76.390503,1.784448
64,256,256,116.212845,2.345952
96,256,256,144.982925,2.820640
128,256,256,113.926125,4.786080
160,256,256,130.844940,5.209024
192,256,256,149.053162,5.487232
224,256,256,130.921799,7.288352
256,256,256,138.891037,7.851616
288,256,256,150.545074,8.149280
320,256,256,131.582550,10.359648
352,256,256,142.598770,10.515264
384,256,256,151.214996,10.817568
416,256,256,154.659698,11.458016
448,256,256,143.442062,13.304384
480,256,256,150.723221,13.566080
512,256,256,153.408936,14.217152
544,256,256,143.966156,16.096512
576,256,256,148.540634,16.518496
608,256,256,152.326706,17.002815
640,256,256,144.624420,18.850880
672,256,256,146.292892,19.567680
704,256,256,151.439194,19.802849
736,256,256,144.948044,21.630112
768,256,256,147.244125,22.218592
800,256,256,150.739365,22.607712
832,256,256,152.695694,23.210785
864,256,256,145.843307,25.236000
896,256,256,148.681442,25.671104
928,256,256,150.405075,26.283232
960,256,256,148.907104,27.463072
992,256,256,149.937653,28.183456
1024,256,256,150.867905,28.913216
1056,256,256,140.602417,31.993696
1088,256,256,147.855988,31.346081
1120,256,256,148.955414,32.029858
1152,256,256,147.803909,33.201664
1184,256,256,147.777145,34.130112
1216,256,256,150.149506,34.498718
1248,256,256,150.090027,35.420609
1280,256,256,146.898514,37.118111
1312,256,256,149.460526,37.393887
1344,256,256,150.665985,37.999454
1376,256,256,146.165833,40.101982
1408,256,256,148.789734,40.310944
1440,256,256,146.668839,41.823265
1472,256,256,147.345108,42.556450
1504,256,256,148.410202,43.169537
1536,256,256,149.253891,43.838818
1568,256,256,147.849197,45.177311
1600,256,256,147.057068,46.347614
1632,256,256,147.639618,47.088032
1664,256,256,148.154572,47.844448
1696,256,256,146.900589,49.180801
1728,256,256,148.824799,49.460865
1760,256,256,149.053482,50.299519
1792,256,256,147.582596,51.724480
1824,256,256,147.383118,52.719391
1856,256,256,147.781403,53.499714
1888,256,256,147.130783,54.662785
1920,256,256,147.630035,55.401279
1952,256,256,147.731903,56.285793
1984,256,256,150.424255,56.184574
2016,256,256,149.287323,57.525566
2048,256,256,148.630798,58.696800
