dx,dy,dz,gFlops,gpu_comp
32,256,256,100.646393,5.105024
64,256,256,101.281258,10.146048
96,256,256,102.106537,15.096064
128,256,256,101.720619,20.204449
160,256,256,101.955376,25.197409
192,256,256,101.459389,30.384705
224,256,256,101.618416,35.393345
256,256,256,102.014442,40.292511
288,256,256,101.341698,45.629986
320,256,256,102.147568,50.299999
352,256,256,101.909012,55.459518
384,256,256,101.877563,60.519966
416,256,256,102.077904,65.434624
448,256,256,102.586227,70.118881
480,256,256,102.162277,75.439133
512,256,256,101.445068,81.037315
544,256,256,101.885071,85.730301
576,256,256,101.743340,90.899712
608,256,256,101.949928,95.755264
640,256,256,101.800812,100.942657
672,256,256,101.762871,106.029312
704,256,256,102.475899,110.305443
736,256,256,101.047943,116.948959
768,256,256,101.840355,121.084160
800,256,256,100.686554,127.574692
832,256,256,102.150208,130.776611
864,256,256,101.385002,136.831482
896,256,256,102.132759,140.860413
928,256,256,101.505730,146.792358
960,256,256,102.742149,150.026718
992,256,256,101.503860,156.918854
1024,256,256,102.303925,160.713989
1056,256,256,101.039551,167.810272
1088,256,256,101.769455,171.655396
1120,256,256,100.976845,178.091110
1152,256,256,101.804459,181.690277
1184,256,256,100.186150,189.753601
1216,256,256,101.539001,192.285568
1248,256,256,100.285477,199.812454
1280,256,256,102.040825,201.410461
1312,256,256,99.951561,210.761017
1344,256,256,102.233711,211.081985
1376,256,256,100.608139,219.599487
1408,256,256,102.034218,221.565857
1440,256,256,100.726379,229.543655
1472,256,256,101.714111,232.366013
1504,256,256,101.489983,237.941757
1536,256,256,101.560806,242.834885
1568,256,256,101.892792,247.086273
1600,256,256,101.146049,253.990265
1632,256,256,102.089424,256.676086
1664,256,256,100.784950,265.096283
1696,256,256,102.079964,266.766541
1728,256,256,101.762123,272.648804
1760,256,256,101.830498,277.511383
1792,256,256,101.525780,283.405121
1824,256,256,101.827911,287.610016
1856,256,256,101.314308,294.139404
1888,256,256,101.910370,297.460724
1920,256,256,101.887390,302.570648
1952,256,256,102.109146,306.945435
1984,256,256,102.860794,309.697571
2016,256,256,102.239014,316.606537
2048,256,256,101.863274,322.818451
