dx,dy,dz,gFlops,gpu_comp
32,256,256,88.119957,4.402784
64,256,256,115.849388,6.697888
96,256,256,130.565735,8.914432
128,256,256,97.158646,15.972768
160,256,256,111.853508,17.342913
192,256,256,132.579102,17.558111
224,256,256,116.360603,23.339617
256,256,256,119.302925,26.016001
288,256,256,132.833054,26.286816
320,256,256,129.857788,29.876768
352,256,256,124.939941,34.158047
384,256,256,132.926620,35.024418
416,256,256,141.519882,35.639168
448,256,256,128.392136,42.304958
480,256,256,133.541290,43.579006
512,256,256,139.712769,44.430943
544,256,256,128.380692,51.374882
576,256,256,133.179596,52.436832
608,256,256,140.372360,52.513824
640,256,256,132.813507,58.423744
672,256,256,135.070282,60.319969
704,256,256,139.658417,61.116322
736,256,256,136.347610,65.445824
768,256,256,134.678726,69.137535
800,256,256,138.297119,70.133987
832,256,256,141.628021,71.223907
864,256,256,136.277161,76.867424
896,256,256,138.178375,78.617569
928,256,256,140.762726,79.930397
960,256,256,137.013184,84.949440
992,256,256,138.021103,87.140060
1024,256,256,141.259628,87.888802
1056,256,256,137.885422,92.853279
1088,256,256,137.895203,95.660225
1120,256,256,140.049805,96.958786
1152,256,256,140.569061,99.360641
1184,256,256,137.535767,104.372894
1216,256,256,140.281357,105.095779
1248,256,256,140.613663,107.606560
1280,256,256,138.186829,112.303932
1312,256,256,139.657013,113.899742
1344,256,256,141.474625,115.178749
1376,256,256,138.256104,120.666237
1408,256,256,139.968201,121.962112
1440,256,256,141.722107,123.190308
1472,256,256,140.996750,126.575714
1504,256,256,139.739960,130.490494
1536,256,256,141.750336,131.376831
1568,256,256,141.873581,133.997345
1600,256,256,139.732040,138.827545
1632,256,256,141.417618,139.916290
1664,256,256,140.949982,143.133057
1696,256,256,139.933243,146.945602
1728,256,256,141.092102,148.488449
1760,256,256,141.454132,150.851166
1792,256,256,140.359283,154.792007
1824,256,256,141.086426,156.744125
1856,256,256,141.970840,158.500443
1888,256,256,141.474182,161.799225
1920,256,256,141.249908,164.802841
1952,256,256,142.298737,166.314621
1984,256,256,142.668930,168.602463
2016,256,256,141.595108,172.621124
2048,256,256,141.978729,174.887329
