dx,dy,dz,gFlops,gpu_comp
32,256,256,296.712189,2.579808
64,256,256,300.109039,5.101216
96,256,256,300.910004,7.631456
128,256,256,214.164658,14.296672
160,256,256,179.444824,21.328575
192,256,256,181.976120,25.238272
224,256,256,178.274673,30.056000
256,256,256,176.949234,34.607010
288,256,256,180.433868,38.180992
320,256,256,169.994263,45.028606
352,256,256,181.254425,46.454399
384,256,256,179.440247,51.189888
416,256,256,175.706482,56.634144
448,256,256,182.933548,58.581089
480,256,256,179.183594,64.079010
512,256,256,177.382584,69.044930
544,256,256,181.467575,71.708832
576,256,256,178.464066,77.204834
608,256,256,178.997482,81.251137
640,256,256,179.343384,85.362556
672,256,256,180.517242,89.047836
704,256,256,175.676270,95.858879
736,256,256,182.351990,96.547295
768,256,256,182.528488,100.647583
800,256,256,180.513733,106.011391
832,256,256,176.831329,112.547775
864,256,256,177.554199,116.400703
896,256,256,178.351059,120.172508
928,256,256,182.482468,121.646500
960,256,256,184.967133,124.150787
992,256,256,181.915115,130.441467
1024,256,256,179.857559,136.189636
1056,256,256,179.233887,140.934265
1088,256,256,176.834335,147.175354
1120,256,256,179.612823,149.160385
1152,256,256,179.667068,153.375778
1184,256,256,178.615067,158.564667
1216,256,256,179.467773,162.076447
1248,256,256,181.716156,164.283463
1280,256,256,182.697861,167.590469
1312,256,256,177.364410,176.945755
1344,256,256,180.027985,178.579681
1376,256,256,179.192657,183.683868
1408,256,256,178.629761,188.547867
1440,256,256,178.032852,193.479584
1472,256,256,176.180161,199.858948
1504,256,256,176.169510,204.216064
1536,256,256,176.687134,207.950073
1568,256,256,177.908585,210.824921
1600,256,256,177.322617,215.838364
1632,256,256,176.024857,221.778244
1664,256,256,174.884888,227.600830
1696,256,256,175.398468,231.298523
1728,256,256,174.468384,236.918945
1760,256,256,170.777237,246.521881
1792,256,256,172.932800,247.875397
1824,256,256,173.942459,250.837250
1856,256,256,173.526260,255.850082
1888,256,256,176.687256,255.605118
1920,256,256,177.315079,259.017059
1952,256,256,176.611420,264.383179
1984,256,256,175.938263,269.745483
2016,256,256,169.600342,284.339111
2048,256,256,176.472229,277.604431
