dx,dy,dz,gFlops,gpu_comp
32,256,256,106.943260,7.157632
64,256,256,168.470642,9.087168
96,256,256,193.242401,11.883424
128,256,256,136.844589,22.374592
160,256,256,165.485565,23.127712
192,256,256,193.102783,23.784033
224,256,256,168.345291,31.828768
256,256,256,176.728638,34.650208
288,256,256,192.619629,35.765537
320,256,256,174.799957,43.790657
352,256,256,181.384613,46.421055
384,256,256,193.843475,47.386303
416,256,256,204.004211,48.778336
448,256,256,184.206741,58.176193
480,256,256,194.332764,59.083744
512,256,256,201.003235,60.931198
544,256,256,185.183060,70.270081
576,256,256,191.664703,71.887459
608,256,256,198.606445,73.228989
640,256,256,185.936234,82.335808
672,256,256,192.214752,83.628700
704,256,256,198.000366,85.051010
736,256,256,186.019409,94.643837
768,256,256,192.535034,95.416672
800,256,256,197.706924,96.792320
832,256,256,201.034576,98.997757
864,256,256,193.080826,107.040321
896,256,256,197.337692,108.610237
928,256,256,199.060730,111.515488
960,256,256,194.426483,118.110527
992,256,256,196.341614,120.857086
1024,256,256,200.257294,122.316322
1056,256,256,190.087692,132.887070
1088,256,256,196.078995,132.730469
1120,256,256,198.291122,135.110016
1152,256,256,194.187485,141.907074
1184,256,256,198.081955,142.981415
1216,256,256,199.014481,146.157700
1248,256,256,198.845963,150.131073
1280,256,256,195.187851,156.866425
1312,256,256,194.259995,161.556061
1344,256,256,199.958939,160.779709
1376,256,256,197.250595,166.867935
1408,256,256,199.482040,168.838562
1440,256,256,200.189682,172.065414
1472,256,256,194.525635,181.010498
1504,256,256,198.938217,180.843292
1536,256,256,199.435760,184.230270
1568,256,256,195.495651,191.858810
1600,256,256,198.945114,192.379807
1632,256,256,199.445755,195.734848
1664,256,256,199.272171,199.746628
1696,256,256,198.560913,204.317184
1728,256,256,200.287308,206.377853
1760,256,256,199.397598,211.137573
1792,256,256,199.314621,215.065948
1824,256,256,200.047897,218.104004
1856,256,256,199.224487,222.847641
1888,256,256,198.583664,227.421371
1920,256,256,198.841919,230.975586
1952,256,256,190.509262,245.096161
1984,256,256,198.411285,239.192795
2016,256,256,197.032761,244.751236
2048,256,256,200.256241,244.633926
