dx,dy,dz,gFlops,gpu_comp
32,256,256,200.025742,1.939616
64,256,256,203.753708,3.808256
96,256,256,205.737167,5.657312
128,256,256,205.863220,7.538464
160,256,256,204.917679,9.466560
192,256,256,194.755203,11.952640
224,256,256,160.216873,16.950848
256,256,256,150.453217,20.629568
288,256,256,149.039642,23.428385
320,256,256,145.082596,26.741535
352,256,256,148.832764,28.674496
384,256,256,149.035629,31.238688
416,256,256,147.609818,34.168800
448,256,256,150.150238,36.174591
480,256,256,147.809113,39.372383
512,256,256,147.048965,42.214306
544,256,256,148.631714,44.375072
576,256,256,147.823761,47.242176
608,256,256,146.653763,50.264576
640,256,256,145.772659,53.229889
672,256,256,146.438339,55.637314
704,256,256,147.230286,57.973183
736,256,256,147.441589,60.521473
768,256,256,147.499237,63.128159
800,256,256,147.135941,65.920860
832,256,256,148.181442,68.073982
864,256,256,147.126495,71.199104
896,256,256,145.818161,74.498589
928,256,256,146.381210,76.862465
960,256,256,147.238037,79.050179
992,256,256,148.323288,81.087517
1024,256,256,147.012802,84.449379
1056,256,256,147.427002,86.843742
1088,256,256,147.775940,89.264099
1120,256,256,147.457367,92.088036
1152,256,256,148.677414,93.941856
1184,256,256,148.772964,96.489342
1216,256,256,148.571198,99.231743
1248,256,256,148.471130,101.911743
1280,256,256,148.120651,104.772194
1312,256,256,147.303192,107.987457
1344,256,256,148.365189,109.829475
1376,256,256,148.437393,112.389763
1408,256,256,148.866989,114.671616
1440,256,256,147.345490,118.488800
1472,256,256,149.061493,119.727524
1504,256,256,148.844299,122.508797
1536,256,256,148.797775,125.154495
1568,256,256,148.214569,128.264603
1600,256,256,147.499344,131.516891
1632,256,256,147.727661,133.939911
1664,256,256,148.604660,135.760223
1696,256,256,148.185059,138.762817
1728,256,256,148.623901,140.963516
1760,256,256,148.376404,143.813446
1792,256,256,147.999252,146.801376
1824,256,256,147.643631,149.782745
1856,256,256,148.072922,151.968643
1888,256,256,148.059219,154.603104
1920,256,256,148.143555,157.133987
1952,256,256,145.802368,162.318085
1984,256,256,148.953430,161.488953
2016,256,256,147.543182,165.662048
2048,256,256,147.122528,168.772797
