dx,dy,dz,gFlops,gpu_comp
32,256,256,51.404507,2.651808
64,256,256,77.727219,3.507520
96,256,256,91.119576,4.488000
128,256,256,79.291931,6.876608
160,256,256,82.135757,8.298144
192,256,256,92.918648,8.802208
224,256,256,85.968552,11.099456
256,256,256,88.213478,12.362272
288,256,256,93.500931,13.121088
320,256,256,88.799393,15.350880
352,256,256,89.368690,16.778400
384,256,256,94.646629,17.283009
416,256,256,98.414291,18.006464
448,256,256,91.278145,20.907616
480,256,256,94.630447,21.607456
512,256,256,98.519890,22.138048
544,256,256,92.161499,25.144480
576,256,256,94.705437,25.908417
608,256,256,97.876076,26.461857
640,256,256,94.355095,28.894016
672,256,256,94.839645,30.183712
704,256,256,97.975677,30.608896
736,256,256,95.372925,32.873505
768,256,256,94.819824,34.502880
800,256,256,97.989441,34.777950
832,256,256,98.564766,35.957951
864,256,256,96.469521,38.151966
896,256,256,97.477188,39.155998
928,256,256,98.780159,40.019489
960,256,256,96.756714,42.265247
992,256,256,97.408134,43.382015
1024,256,256,98.877991,44.115746
1056,256,256,96.820480,46.461151
1088,256,256,97.156349,47.703583
1120,256,256,98.753319,48.312511
1152,256,256,98.154572,49.995998
1184,256,256,97.606430,51.673344
1216,256,256,98.806213,52.425503
1248,256,256,98.200798,54.136833
1280,256,256,97.676826,55.822815
1312,256,256,98.853981,56.537025
1344,256,256,99.274048,57.670914
1376,256,256,97.744354,59.968063
1408,256,256,98.372910,60.970592
1440,256,256,99.044090,61.933727
1472,256,256,98.805695,63.462784
1504,256,256,98.210335,65.235489
1536,256,256,98.722618,66.277763
1568,256,256,98.565643,67.766304
1600,256,256,98.199203,69.407326
1632,256,256,98.742302,70.406082
1664,256,256,98.639114,71.861694
1696,256,256,98.568832,73.295876
1728,256,256,98.994377,74.357796
1760,256,256,98.835159,75.856796
1792,256,256,98.569389,77.444260
1824,256,256,98.693054,78.728416
1856,256,256,98.960144,79.893410
1888,256,256,98.919479,81.304291
1920,256,256,98.879250,82.715965
1952,256,256,99.048714,83.950691
1984,256,256,99.416878,85.010941
2016,256,256,99.116211,86.644127
2048,256,256,99.169762,87.971901
