dx,dy,dz,gFlops,gpu_comp
32,256,256,101.530731,7.539200
64,256,256,101.639877,15.062208
96,256,256,102.527428,22.397728
128,256,256,102.004272,30.016800
160,256,256,102.308548,37.409409
192,256,256,102.341072,44.877026
224,256,256,101.985870,52.538879
256,256,256,102.407951,59.796959
288,256,256,101.645638,67.776093
320,256,256,102.405701,74.747841
352,256,256,102.241325,82.354813
384,256,256,102.303947,89.786621
416,256,256,102.440849,97.138847
448,256,256,102.836769,104.208321
480,256,256,102.540138,111.974754
512,256,256,101.858849,120.238625
544,256,256,102.327515,127.168419
576,256,256,102.067223,134.992294
608,256,256,102.368263,142.072830
640,256,256,102.202950,149.792252
672,256,256,102.108177,157.427841
704,256,256,102.799561,163.815201
736,256,256,101.380081,173.659271
768,256,256,102.194511,179.765533
800,256,256,100.943275,189.576889
832,256,256,102.551643,194.067810
864,256,256,101.738113,203.143463
896,256,256,102.514320,209.072189
928,256,256,101.902718,217.838684
960,256,256,103.234543,222.443130
992,256,256,101.822205,233.046173
1024,256,256,102.655876,238.610168
1056,256,256,101.306198,249.345016
1088,256,256,102.111572,254.874695
1120,256,256,101.327919,264.400146
1152,256,256,102.228722,269.558075
1184,256,256,100.529793,281.727814
1216,256,256,101.884048,285.496094
1248,256,256,100.594322,296.765839
1280,256,256,102.337646,299.190186
1312,256,256,100.209206,313.183594
1344,256,256,102.664429,313.149750
1376,256,256,100.940826,326.080170
1408,256,256,102.387039,328.950439
1440,256,256,100.908150,341.357178
1472,256,256,102.016136,345.153076
1504,256,256,101.852928,353.221497
1536,256,256,101.938812,360.432922
1568,256,256,102.350143,366.463226
1600,256,256,101.514076,377.021851
1632,256,256,102.466660,380.987183
1664,256,256,101.071976,393.817810
1696,256,256,102.469444,395.917114
1728,256,256,102.151573,404.642487
1760,256,256,102.175392,412.039795
1792,256,256,101.902687,420.654144
1824,256,256,102.179100,427.007538
1856,256,256,101.642258,436.793793
1888,256,256,102.274467,441.578125
1920,256,256,102.253326,449.155365
1952,256,256,102.463089,455.706421
1984,256,256,103.537704,458.369720
2016,256,256,102.620369,469.926300
2048,256,256,102.190720,479.392578
