dx,dy,dz,gFlops,gpu_comp
32,256,256,65.456917,7.849472
64,256,256,115.459106,8.900160
96,256,256,155.031174,9.942560
128,256,256,109.328003,18.798559
160,256,256,134.049103,19.164703
192,256,256,158.708435,19.424383
224,256,256,126.430565,28.447359
256,256,256,143.012848,28.741600
288,256,256,158.582153,29.159777
320,256,256,137.835388,37.276512
352,256,256,147.783051,38.244064
384,256,256,159.910370,38.556767
416,256,256,168.161102,39.720417
448,256,256,150.117081,47.917473
480,256,256,159.549316,48.305023
512,256,256,166.342880,49.421024
544,256,256,151.786301,57.545631
576,256,256,158.320328,58.416000
608,256,256,165.330643,59.046783
640,256,256,152.034378,67.590271
672,256,256,158.964478,67.875839
704,256,256,164.588211,68.678368
736,256,256,154.250214,76.612221
768,256,256,158.965866,77.571709
800,256,256,160.337128,80.112801
832,256,256,164.692154,81.114113
864,256,256,157.863159,87.877762
896,256,256,162.682617,88.432701
928,256,256,162.919128,91.458046
960,256,256,158.932755,96.984833
992,256,256,160.580093,99.189568
1024,256,256,163.044678,100.841507
1056,256,256,157.461441,107.680161
1088,256,256,160.727844,108.688545
1120,256,256,162.960632,110.352287
1152,256,256,158.256012,116.879486
1184,256,256,159.074265,119.508224
1216,256,256,162.314407,120.288063
1248,256,256,161.593002,124.004669
1280,256,256,160.031021,128.425659
1312,256,256,162.815125,129.385345
1344,256,256,161.754364,133.410278
1376,256,256,159.376648,138.624420
1408,256,256,161.005005,140.413635
1440,256,256,162.062134,142.668121
1472,256,256,158.728531,148.901413
1504,256,256,160.212128,150.729568
1536,256,256,162.302170,151.954269
1568,256,256,159.530548,157.814972
1600,256,256,160.546783,160.016357
1632,256,256,161.677185,162.075516
1664,256,256,160.401993,166.567230
1696,256,256,159.975464,170.223099
1728,256,256,161.272507,172.039993
1760,256,256,160.183151,176.417572
1792,256,256,159.163559,180.775833
1824,256,256,160.757568,182.179459
1856,256,256,161.031387,185.060379
1888,256,256,159.690903,189.831299
1920,256,256,156.707214,196.724411
1952,256,256,161.559631,193.996094
1984,256,256,161.636490,197.082596
2016,256,256,161.491074,200.441666
2048,256,256,161.446793,203.679138
