dx,dy,dz,gFlops,gpu_comp
32,256,256,141.379730,2.744192
64,256,256,204.774063,3.789280
96,256,256,238.195663,4.886400
128,256,256,204.368484,7.593600
160,256,256,205.838226,9.424224
192,256,256,240.511810,9.678688
224,256,256,215.471130,12.604064
256,256,256,219.648041,14.130720
288,256,256,242.935059,14.373216
320,256,256,229.585114,16.898880
352,256,256,227.607208,18.750303
384,256,256,244.539780,19.038528
416,256,256,257.331635,19.599808
448,256,256,231.926880,23.419552
480,256,256,245.320419,23.722431
512,256,256,256.521667,24.199009
544,256,256,234.962479,28.070623
576,256,256,246.391510,28.343168
608,256,256,254.694046,28.942528
640,256,256,242.874969,31.948383
672,256,256,246.385956,33.067776
704,256,256,253.797012,33.630848
736,256,256,245.456421,36.354240
768,256,256,247.318893,37.649185
800,256,256,252.402420,38.428032
832,256,256,257.724213,39.139904
864,256,256,248.268784,42.193279
896,256,256,253.845322,42.794750
928,256,256,257.815216,43.640640
960,256,256,249.284515,46.690399
992,256,256,253.573013,47.430782
1024,256,256,257.117340,48.285889
1056,256,256,251.039062,51.000481
1088,256,256,253.635086,52.008129
1120,256,256,256.101501,53.022175
1152,256,256,257.532684,54.234016
1184,256,256,252.410583,56.871647
1216,256,256,255.141159,57.783615
1248,256,256,257.810211,58.690273
1280,256,256,254.131042,61.066624
1312,256,256,258.892426,61.442112
1344,256,256,259.028717,62.907585
1376,256,256,253.820358,65.726974
1408,256,256,256.745911,66.489151
1440,256,256,258.080200,67.648705
1472,256,256,256.202057,69.658943
1504,256,256,256.867340,70.988930
1536,256,256,257.638580,72.282303
1568,256,256,258.010681,73.681763
1600,256,256,256.293091,75.689346
1632,256,256,257.465576,76.851555
1664,256,256,258.162170,78.147011
1696,256,256,257.407898,79.883232
1728,256,256,259.351532,80.780510
1760,256,256,259.073517,82.364738
1792,256,256,257.633423,84.331039
1824,256,256,258.887787,85.421059
1856,256,256,258.635834,87.004349
1888,256,256,257.668610,88.836639
1920,256,256,258.868713,89.923523
1952,256,256,258.451080,91.569984
1984,256,256,259.080750,92.844925
2016,256,256,259.158691,94.314049
2048,256,256,257.634521,96.377922
