dx,dy,dz,gFlops,gpu_comp
32,256,256,103.425240,7.421376
64,256,256,102.840576,14.927136
96,256,256,81.234810,28.345888
128,256,256,92.410027,33.223999
160,256,256,84.454086,45.442303
192,256,256,87.005470,52.931679
224,256,256,83.775063,64.134880
256,256,256,87.673218,70.038048
288,256,256,82.799812,83.430367
320,256,256,84.723999,90.595070
352,256,256,83.295639,101.363457
384,256,256,85.506752,107.718880
416,256,256,87.239105,114.378174
448,256,256,84.925735,126.531807
480,256,256,86.485435,133.124893
512,256,256,84.563965,145.226425
544,256,256,85.892578,151.916260
576,256,256,84.230873,164.025818
608,256,256,85.212196,171.144455
640,256,256,84.057747,182.626266
672,256,256,85.097511,189.414597
704,256,256,83.546921,202.117188
736,256,256,84.822548,208.126556
768,256,256,86.243660,213.596954
800,256,256,84.835320,226.190460
832,256,256,85.544624,233.287582
864,256,256,84.639633,244.850494
896,256,256,85.359734,251.776962
928,256,256,84.354713,263.875854
960,256,256,85.299019,269.953033
992,256,256,84.425674,281.837097
1024,256,256,85.081612,288.685699
1056,256,256,84.089226,301.220551
1088,256,256,84.846489,307.578552
1120,256,256,85.571297,313.943085
1152,256,256,84.679916,326.312012
1184,256,256,85.343582,332.768219
1216,256,256,84.611443,344.719208
1248,256,256,85.351990,350.721130
1280,256,256,84.549416,363.128540
1312,256,256,85.064301,369.953827
1344,256,256,84.391060,382.000427
1376,256,256,84.874710,388.867065
1408,256,256,84.268585,400.772552
1440,256,256,84.941711,406.632874
1472,256,256,85.481201,413.045807
1504,256,256,84.620674,426.316742
1536,256,256,85.224190,432.304077
1568,256,256,84.686676,444.111481
1600,256,256,85.169571,450.605560
1632,256,256,84.593285,462.748779
1664,256,256,85.008591,469.517212
1696,256,256,84.494720,481.456757
1728,256,256,84.971840,487.786438
1760,256,256,84.434891,499.978973
1792,256,256,84.899269,506.285004
1824,256,256,85.241280,513.258179
1856,256,256,84.721321,525.468018
1888,256,256,85.094002,532.186768
1920,256,256,84.760941,543.333496
1952,256,256,85.061798,550.435303
1984,256,256,84.667671,562.063110
2016,256,256,85.028770,568.703186
2048,256,256,84.528534,581.149170
