dx,dy,dz,gFlops,gpu_comp
32,256,256,93.413445,1.459264
64,256,256,95.610725,2.851456
96,256,256,96.352493,4.244256
128,256,256,95.450043,5.712512
160,256,256,96.801346,7.040960
192,256,256,97.259209,8.409376
224,256,256,96.752975,9.862272
256,256,256,96.811523,11.264352
288,256,256,96.485374,12.715232
320,256,256,96.366447,14.145472
352,256,256,97.274796,15.414720
384,256,256,97.310127,16.809952
416,256,256,96.986641,18.271521
448,256,256,95.603821,19.961632
480,256,256,93.304321,21.914560
512,256,256,92.546623,23.566912
544,256,256,92.594086,25.027008
576,256,256,92.626358,26.489952
608,256,256,91.851700,28.197439
640,256,256,92.000610,29.633472
672,256,256,92.367989,30.991392
704,256,256,92.608513,32.382847
736,256,256,92.137047,34.028030
768,256,256,92.687500,35.296638
800,256,256,92.030708,37.029728
832,256,256,92.973610,38.120354
864,256,256,92.780243,39.669025
896,256,256,92.460068,41.280704
928,256,256,92.389275,42.787777
960,256,256,92.952850,43.994846
992,256,256,92.772484,45.549728
1024,256,256,92.725342,47.042976
1056,256,256,92.590820,48.583553
1088,256,256,92.528900,50.089279
1120,256,256,92.420784,51.622814
1152,256,256,92.800568,52.880447
1184,256,256,92.208000,54.698624
1216,256,256,93.055908,55.665089
1248,256,256,92.382599,57.546337
1280,256,256,93.269257,58.460800
1312,256,256,92.226578,60.599777
1344,256,256,93.535294,61.209248
1376,256,256,92.628960,63.279778
1408,256,256,92.951263,64.526878
1440,256,256,92.259354,66.488319
1472,256,256,92.924873,67.479073
1504,256,256,92.832581,69.014557
1536,256,256,92.811646,70.498848
1568,256,256,92.835945,71.948738
1600,256,256,92.326591,73.822113
1632,256,256,92.655655,75.031136
1664,256,256,92.394005,76.718979
1696,256,256,92.864769,77.797951
1728,256,256,92.894897,79.240128
1760,256,256,92.825729,80.767677
1792,256,256,92.685486,82.360611
1824,256,256,92.706833,83.812035
1856,256,256,92.796234,85.200256
1888,256,256,93.109909,86.377251
1920,256,256,92.858627,88.078979
1952,256,256,93.059937,89.353249
1984,256,256,93.947166,89.960381
2016,256,256,93.568405,91.781380
2048,256,256,92.915176,93.893730
