dx,dy,dz,gFlops,gpu_comp
32,256,256,260.790710,1.487680
64,256,256,495.116302,1.567200
96,256,256,695.804443,1.672768
128,256,256,510.147278,3.042048
160,256,256,610.352295,3.178272
192,256,256,706.145203,3.296544
224,256,256,794.974731,3.416224
256,256,256,610.450623,5.084416
288,256,256,651.688599,5.358016
320,256,256,654.701782,5.925952
352,256,256,504.611389,8.457408
384,256,256,537.345032,8.664224
416,256,256,564.239441,8.938848
448,256,256,595.017395,9.128512
480,256,256,627.856445,9.268992
512,256,256,652.005249,9.520736
544,256,256,687.537659,9.592992
576,256,256,628.330444,11.114400
608,256,256,642.611938,11.471136
640,256,256,637.410889,12.173408
672,256,256,646.817322,12.596192
704,256,256,622.403259,13.713632
736,256,256,628.999695,14.186624
768,256,256,619.823486,15.022592
800,256,256,634.771423,15.280032
832,256,256,649.427368,15.532608
864,256,256,667.751160,15.687392
896,256,256,654.382263,16.600767
928,256,256,650.499146,17.296288
960,256,256,650.397095,17.895519
992,256,256,663.638428,18.123072
1024,256,256,645.708191,19.227167
1056,256,256,648.726074,19.735777
1088,256,256,660.994751,19.956415
1120,256,256,643.171997,21.112640
1152,256,256,649.644836,21.499489
1184,256,256,661.785461,21.691328
1216,256,256,662.974304,22.237633
1248,256,256,655.287292,23.090561
1280,256,256,659.324890,23.537600
1312,256,256,662.349426,24.015871
1344,256,256,659.431152,24.710497
1376,256,256,649.312500,25.693089
1408,256,256,644.320251,26.494305
1440,256,256,650.480408,26.839840
1472,256,256,630.322632,28.313696
1504,256,256,643.229980,28.348703
1536,256,256,662.662720,28.102848
1568,256,256,654.334290,29.053473
1600,256,256,631.254944,30.730305
1632,256,256,653.574158,30.274496
1664,256,256,656.979919,30.708096
1696,256,256,656.662598,31.313761
1728,256,256,653.836365,32.042496
1760,256,256,652.662720,32.694561
1792,256,256,644.164795,33.728161
1824,256,256,649.475037,34.049759
1856,256,256,651.205811,34.555038
1888,256,256,657.570374,34.810593
1920,256,256,655.941528,35.488510
1952,256,256,656.294556,36.060577
1984,256,256,652.583496,36.860161
2016,256,256,657.670776,37.164959
2048,256,256,645.875916,38.444351
