dx,dy,dz,gFlops,gpu_comp
32,256,256,482.373474,0.282592
64,256,256,520.731018,0.523552
96,256,256,528.800415,0.773344
128,256,256,541.688660,1.006592
160,256,256,546.623840,1.246880
192,256,256,553.681335,1.477184
224,256,256,555.482910,1.717792
256,256,256,559.483826,1.949152
288,256,256,561.597229,2.184544
320,256,256,561.502686,2.427680
352,256,256,562.537415,2.665536
384,256,256,565.390442,2.893184
416,256,256,564.712036,3.138048
448,256,256,566.715698,3.367488
480,256,256,566.463074,3.609632
512,256,256,568.812927,3.834368
544,256,256,569.569031,4.068608
576,256,256,569.345093,4.309632
608,256,256,568.824951,4.553216
640,256,256,570.042236,4.782624
672,256,256,569.461121,5.026880
704,256,256,567.479980,5.284640
736,256,256,568.084045,5.518976
768,256,256,568.363892,5.756096
800,256,256,566.971741,6.010656
832,256,256,564.614136,6.277184
864,256,256,562.445862,6.543744
896,256,256,556.982239,6.852672
928,256,256,545.781067,7.243072
960,256,256,521.064331,7.848256
992,256,256,512.077454,8.252192
1024,256,256,495.629181,8.801088
1056,256,256,472.569336,9.519008
1088,256,256,452.466583,10.243200
1120,256,256,431.030762,11.068864
1152,256,256,415.802612,11.802080
1184,256,256,409.494659,12.316768
1216,256,256,406.331451,12.748128
1248,256,256,400.381165,13.278048
1280,256,256,394.582153,13.818656
1312,256,256,390.497314,14.312288
1344,256,256,389.942200,14.682240
1376,256,256,384.760101,15.234272
1408,256,256,386.525055,15.517376
1440,256,256,386.359009,15.876864
1472,256,256,386.064117,16.242081
1504,256,256,383.482697,16.706881
1536,256,256,384.382599,17.022400
1568,256,256,385.934967,17.307137
1600,256,256,388.507050,17.543425
1632,256,256,388.711853,17.884865
1664,256,256,390.111053,18.170143
1696,256,256,391.132599,18.471201
1728,256,256,393.890656,18.687937
1760,256,256,392.776550,19.087999
1792,256,256,393.935913,19.377855
1824,256,256,393.445374,19.748480
1856,256,256,391.391083,20.200417
1888,256,256,391.399536,20.548256
1920,256,256,391.268097,20.903551
1952,256,256,388.878601,21.382528
1984,256,256,390.522095,21.641600
2016,256,256,385.388519,22.283585
2048,256,256,386.644714,22.563744
