dx,dy,dz,gFlops,gpu_comp
32,256,256,277.786194,1.849632
64,256,256,536.408630,1.915712
96,256,256,753.688110,2.045152
128,256,256,531.433044,3.867296
160,256,256,631.263733,4.069632
192,256,256,701.977051,4.391616
224,256,256,738.842712,4.867904
256,256,256,610.590637,6.731872
288,256,256,655.487793,7.054624
320,256,256,676.787964,7.591776
352,256,256,613.598816,9.210944
384,256,256,657.816772,9.372864
416,256,256,686.806458,9.725344
448,256,256,713.970093,10.074976
480,256,256,665.567200,11.579648
512,256,256,675.172485,12.175904
544,256,256,689.321289,12.671360
576,256,256,647.051025,14.293216
608,256,256,668.601318,14.600992
640,256,256,674.385925,15.237632
672,256,256,677.692932,15.921440
704,256,256,662.018250,17.074528
736,256,256,681.276306,17.346048
768,256,256,692.973877,17.794687
800,256,256,665.292114,19.307392
832,256,256,680.287109,19.637089
864,256,256,690.782593,20.082527
896,256,256,699.236572,20.574528
928,256,256,679.463989,21.929440
960,256,256,671.271423,22.962496
992,256,256,683.762939,23.294432
1024,256,256,660.993591,24.874176
1056,256,256,668.861328,25.349760
1088,256,256,672.155823,25.989920
1120,256,256,687.992065,26.138496
1152,256,256,667.969604,27.691200
1184,256,256,671.250854,28.321280
1216,256,256,678.128662,28.791712
1248,256,256,664.405090,30.159744
1280,256,256,669.695618,30.688704
1312,256,256,674.091614,31.250784
1344,256,256,669.104248,32.251617
1376,256,256,662.047119,33.371487
1408,256,256,652.783386,34.632160
1440,256,256,662.909668,34.878208
1472,256,256,637.377747,37.081470
1504,256,256,658.454163,36.674847
1536,256,256,666.288635,37.014751
1568,256,256,665.026001,37.857632
1600,256,256,644.024597,39.889954
1632,256,256,639.955505,40.946465
1664,256,256,656.324402,40.708096
1696,256,256,658.085083,41.379936
1728,256,256,658.670776,42.123199
1760,256,256,673.786011,41.940800
1792,256,256,665.104370,43.260769
1824,256,256,654.654053,44.736191
1856,256,256,659.090027,45.214657
1888,256,256,664.597717,45.613056
1920,256,256,659.452698,46.748062
1952,256,256,648.981323,48.294048
1984,256,256,646.162292,49.299904
2016,256,256,651.005188,49.722401
2048,256,256,650.132385,50.579456
