dx,dy,dz,gFlops,gpu_comp
32,256,256,311.668365,1.493792
64,256,256,623.911499,1.492416
96,256,256,670.604675,2.082752
128,256,256,774.933655,2.403136
160,256,256,601.183105,3.872096
192,256,256,712.376892,3.921248
224,256,256,773.482849,4.213376
256,256,256,698.031921,5.335776
288,256,256,711.886963,5.885920
320,256,256,744.902649,6.250048
352,256,256,800.190552,6.400032
384,256,256,712.234497,7.844064
416,256,256,746.287598,8.109984
448,256,256,780.304016,8.353088
480,256,256,748.952026,9.324384
512,256,256,732.778259,10.165536
544,256,256,757.544189,10.447776
576,256,256,782.577881,10.708480
608,256,256,754.593079,11.722592
640,256,256,732.017395,12.720128
672,256,256,766.618286,12.753312
704,256,256,740.197815,13.837504
736,256,256,725.772461,14.754016
768,256,256,738.319824,15.133856
800,256,256,775.550781,15.007648
832,256,256,747.708191,16.189152
864,256,256,734.334656,17.117985
896,256,256,757.475403,17.209663
928,256,256,785.357544,17.191488
960,256,256,747.780518,18.677984
992,256,256,744.346313,19.389631
1024,256,256,758.635498,19.638111
1056,256,256,763.996460,20.109695
1088,256,256,727.993469,21.743744
1120,256,256,743.527893,21.915615
1152,256,256,753.013367,22.257824
1184,256,256,738.305664,23.331808
1216,256,256,738.137024,23.967873
1248,256,256,753.735657,24.089537
1280,256,256,745.853516,24.968321
1312,256,256,744.490234,25.639393
1344,256,256,742.743958,26.326496
1376,256,256,750.870667,26.661600
1408,256,256,731.982910,27.985600
1440,256,256,730.994080,28.660353
1472,256,256,737.554077,29.036673
1504,256,256,756.901062,28.909569
1536,256,256,726.236938,30.771296
1568,256,256,732.227783,31.155359
1600,256,256,726.731567,32.031616
1632,256,256,760.084045,31.238592
1664,256,256,729.314941,33.194881
1696,256,256,738.366272,33.418495
1728,256,256,737.187256,34.103489
1760,256,256,741.734741,34.522079
1792,256,256,726.073303,35.907936
1824,256,256,738.064758,35.955330
1856,256,256,737.049683,36.636513
1888,256,256,745.896606,36.826145
1920,256,256,727.859070,38.378399
1952,256,256,740.969299,38.327679
1984,256,256,731.581299,39.455902
2016,256,256,732.087891,40.064545
2048,256,256,733.245056,40.636257
