dx,dy,dz,gFlops,gpu_comp
32,256,256,224.334534,1.729440
64,256,256,422.886627,1.834880
96,256,256,592.820129,1.963360
128,256,256,633.247681,2.450688
160,256,256,754.919617,2.569632
192,256,256,890.260437,2.614784
224,256,256,1001.169250,2.712640
256,256,256,794.961731,3.904320
288,256,256,883.935730,3.950240
320,256,256,931.946594,4.163040
352,256,256,754.519043,5.656192
384,256,256,801.147095,5.811264
416,256,256,847.460449,5.951488
448,256,256,815.809998,6.657952
480,256,256,858.813782,6.776320
512,256,256,833.411682,7.448384
544,256,256,840.492920,7.847232
576,256,256,854.074646,8.176704
608,256,256,887.139282,8.309280
640,256,256,897.192017,8.648608
672,256,256,924.590820,8.811936
704,256,256,846.602783,10.081952
736,256,256,859.244202,10.385152
768,256,256,887.398804,10.492864
800,256,256,876.410645,11.067104
832,256,256,897.010010,11.245472
864,256,256,911.385437,11.493792
896,256,256,878.721497,12.362560
928,256,256,892.310425,12.609088
960,256,256,887.347961,13.116832
992,256,256,909.997437,13.216704
1024,256,256,863.796021,14.372768
1056,256,256,869.170166,14.730272
1088,256,256,884.295532,14.917056
1120,256,256,883.315369,15.372832
1152,256,256,873.913086,15.982176
1184,256,256,885.924194,16.203424
1216,256,256,888.881775,16.585983
1248,256,256,876.477844,17.263359
1280,256,256,888.288391,17.470592
1312,256,256,900.528076,17.663967
1344,256,256,884.042603,18.432224
1376,256,256,870.850281,19.156960
1408,256,256,865.501404,19.723616
1440,256,256,871.620239,20.030272
1472,256,256,846.723450,21.077440
1504,256,256,867.638611,21.016512
1536,256,256,885.582520,21.028769
1568,256,256,892.793945,21.293472
1600,256,256,859.211365,22.577280
1632,256,256,878.042053,22.534945
1664,256,256,894.067688,22.564960
1696,256,256,878.462646,23.407455
1728,256,256,880.540344,23.792831
1760,256,256,883.568054,24.150400
1792,256,256,872.541016,24.900255
1824,256,256,865.341248,25.555777
1856,256,256,878.405396,25.617376
1888,256,256,885.571167,25.848192
1920,256,256,885.962463,26.274689
1952,256,256,897.476685,26.369888
1984,256,256,893.668823,26.916384
2016,256,256,892.514709,27.385887
2048,256,256,866.583008,28.653088
