dx,dy,dz,gFlops,gpu_comp
32,256,256,405.853668,0.335872
64,256,256,439.181396,0.620768
96,256,256,441.175110,0.926944
128,256,256,450.097992,1.211424
160,256,256,454.169769,1.500704
192,256,256,457.596283,1.787360
224,256,256,460.409485,2.072512
256,256,256,465.537231,2.342496
288,256,256,466.621552,2.629184
320,256,256,466.080933,2.924704
352,256,256,468.643311,3.199584
384,256,256,470.709229,3.475136
416,256,256,470.053314,3.769984
448,256,256,470.838043,4.053216
480,256,256,471.631653,4.335424
512,256,256,472.967407,4.611392
544,256,256,473.882355,4.890144
576,256,256,473.020660,5.187232
608,256,256,473.858704,5.465728
640,256,256,474.081970,5.750688
672,256,256,473.709076,6.042976
704,256,256,471.536591,6.359904
736,256,256,473.658783,6.619200
768,256,256,473.800323,6.904928
800,256,256,473.614471,7.195456
832,256,256,470.614563,7.530976
864,256,256,469.979279,7.831200
896,256,256,465.358307,8.201888
928,256,256,458.184937,8.627808
960,256,256,436.815582,9.361952
992,256,256,434.749084,9.720000
1024,256,256,424.901825,10.266080
1056,256,256,415.303162,10.831584
1088,256,256,403.391693,11.489344
1120,256,256,389.077240,12.262400
1152,256,256,379.676147,12.925056
1184,256,256,376.422394,13.398912
1216,256,256,373.953308,13.851904
1248,256,256,368.071289,14.443616
1280,256,256,360.394836,15.129504
1312,256,256,355.174377,15.735680
1344,256,256,354.415649,16.153984
1376,256,256,348.889862,16.800545
1408,256,256,352.993042,16.991425
1440,256,256,356.134857,17.224289
1472,256,256,355.065155,17.660095
1504,256,256,352.535797,18.173471
1536,256,256,354.044403,18.481056
1568,256,256,356.758911,18.722528
1600,256,256,358.983337,18.986240
1632,256,256,358.415619,19.396641
1664,256,256,359.547272,19.714720
1696,256,256,359.787231,20.080448
1728,256,256,361.877411,20.341152
1760,256,256,363.141937,20.645697
1792,256,256,366.091980,20.851681
1824,256,256,365.372559,21.265823
1856,256,256,363.713715,21.737600
1888,256,256,362.204681,22.204512
1920,256,256,355.404755,23.012896
1952,256,256,353.067444,23.551329
1984,256,256,354.990967,23.807713
2016,256,256,348.718048,24.626881
2048,256,256,344.307739,25.338240
