dx,dy,dz,gFlops,gpu_comp
32,256,256,459.828094,1.997600
64,256,256,411.349182,4.466048
96,256,256,573.984375,4.800928
128,256,256,525.160828,6.996352
160,256,256,507.518982,9.049440
192,256,256,568.030701,9.702496
224,256,256,549.565857,11.699904
256,256,256,588.716125,12.482112
288,256,256,576.872009,14.330688
320,256,256,548.550415,16.745089
352,256,256,570.674438,17.705503
384,256,256,565.077698,19.506399
416,256,256,582.595886,20.496511
448,256,256,560.889648,22.927391
480,256,256,557.379944,24.719744
512,256,256,571.066528,25.735777
544,256,256,568.545044,27.465536
576,256,256,578.304138,28.590401
608,256,256,563.542847,30.969248
640,256,256,560.589661,32.770943
672,256,256,571.686096,33.741600
704,256,256,566.106567,35.696735
736,256,256,570.572205,37.027233
768,256,256,567.130493,38.871586
800,256,256,561.661499,40.885506
832,256,256,571.706543,41.773823
864,256,256,562.568542,44.085152
896,256,256,570.149536,45.110046
928,256,256,566.263367,47.041759
960,256,256,560.516663,49.162815
992,256,256,568.385498,50.098270
1024,256,256,563.486633,52.163937
1056,256,256,573.177917,52.884514
1088,256,256,566.628845,55.116833
1120,256,256,560.946777,57.312641
1152,256,256,569.122498,58.103294
1184,256,256,561.978455,60.476418
1216,256,256,572.851990,60.931969
1248,256,256,564.672546,63.441280
1280,256,256,562.000305,65.377373
1312,256,256,569.030762,66.183868
1344,256,256,564.552490,68.335907
1376,256,256,568.173157,69.517120
1408,256,256,564.276428,71.625023
1440,256,256,561.101990,73.667297
1472,256,256,565.545288,74.712708
1504,256,256,563.768555,76.577469
1536,256,256,568.501343,77.555710
1568,256,256,565.768616,79.553856
1600,256,256,563.314392,81.531075
1632,256,256,566.360840,82.714371
1664,256,256,565.220947,84.506302
1696,256,256,567.333374,85.810722
1728,256,256,563.924255,87.958336
1760,256,256,562.448792,89.822205
1792,256,256,565.123840,91.022430
1824,256,256,563.314880,92.945343
1856,256,256,564.812378,94.325218
1888,256,256,564.934570,95.930756
1920,256,256,564.173950,97.688225
1952,256,256,569.873230,98.323105
1984,256,256,566.251099,100.574211
2016,256,256,569.134277,101.678658
2048,256,256,566.911682,103.697571
