dx,dy,dz,gFlops,gpu_comp
32,256,256,698.902588,1.095232
64,256,256,737.460571,2.075936
96,256,256,754.602234,3.043168
128,256,256,765.191101,4.001408
160,256,256,770.773254,4.965536
192,256,256,757.425659,6.063648
224,256,256,753.843506,7.107872
256,256,256,714.067627,8.575776
288,256,256,661.961426,10.407168
320,256,256,613.606201,12.474784
352,256,256,580.919800,14.494368
384,256,256,553.683289,16.589855
416,256,256,532.247620,18.696159
448,256,256,521.376465,20.554144
480,256,256,517.539490,22.185568
512,256,256,514.835449,23.788897
544,256,256,516.617554,25.188513
576,256,256,516.487732,26.676895
608,256,256,513.960510,28.297407
640,256,256,505.780579,30.268480
672,256,256,507.643890,31.665249
704,256,256,509.210785,33.071041
736,256,256,511.489227,34.420258
768,256,256,513.137207,35.801441
800,256,256,512.880432,37.311840
832,256,256,514.515564,38.680992
864,256,256,515.738525,40.073471
896,256,256,514.136475,41.687168
928,256,256,515.772156,43.039070
960,256,256,514.912170,44.597534
992,256,256,513.169922,46.240578
1024,256,256,513.653625,47.687263
1056,256,256,508.366364,49.688961
1088,256,256,509.947327,51.035969
1120,256,256,509.963531,52.535358
1152,256,256,513.551392,53.658848
1184,256,256,511.958527,55.320961
1216,256,256,514.365906,56.550209
1248,256,256,513.141724,58.176830
1280,256,256,511.322266,59.880863
1312,256,256,504.691467,62.184288
1344,256,256,505.503967,63.598591
1376,256,256,495.823822,66.384064
1408,256,256,496.593079,67.822655
1440,256,256,491.703430,70.053856
1472,256,256,495.351471,71.083229
1504,256,256,497.520111,72.311935
1536,256,256,495.318451,74.178749
1568,256,256,495.852417,75.642593
1600,256,256,494.291016,77.430145
1632,256,256,499.079803,78.220924
1664,256,256,509.732971,78.087837
1696,256,256,511.253998,79.352737
1728,256,256,511.892059,80.749184
1760,256,256,512.107605,82.209923
1792,256,256,511.529785,83.799202
1824,256,256,513.370789,84.989731
1856,256,256,511.269653,86.836189
1888,256,256,512.382385,88.141533
1920,256,256,512.873962,89.549538
1952,256,256,503.979065,92.648865
1984,256,256,506.938568,93.617950
2016,256,256,500.727417,96.307907
2048,256,256,504.660187,97.074173
