dx,dy,dz,gFlops,gpu_comp
32,256,256,671.836548,0.952064
64,256,256,718.712769,1.779936
96,256,256,737.800110,2.600832
128,256,256,750.783325,3.407808
160,256,256,757.724915,4.220736
192,256,256,759.358948,5.053984
224,256,256,760.646301,5.886336
256,256,256,751.315979,6.810784
288,256,256,716.886902,8.030112
320,256,256,655.042114,9.764736
352,256,256,622.142639,11.309216
384,256,256,582.536560,13.176128
416,256,256,548.061584,15.172032
448,256,256,531.231079,16.856768
480,256,256,519.170471,18.480385
512,256,256,512.413452,19.972351
544,256,256,514.363037,21.140192
576,256,256,512.984741,22.443872
608,256,256,511.251465,23.771072
640,256,256,503.016815,25.431808
672,256,256,501.479126,26.785280
704,256,256,502.223663,28.019169
736,256,256,507.143311,29.008608
768,256,256,507.047821,30.275553
800,256,256,509.635101,31.376928
832,256,256,509.307556,32.652992
864,256,256,509.684814,33.883778
896,256,256,508.734741,35.204353
928,256,256,512.293701,36.208351
960,256,256,507.253143,37.829121
992,256,256,509.304596,38.932640
1024,256,256,508.753510,40.232063
1056,256,256,504.273376,41.857922
1088,256,256,501.928253,43.327839
1120,256,256,506.573547,44.193184
1152,256,256,508.598694,45.274849
1184,256,256,509.054871,46.490784
1216,256,256,509.122711,47.740929
1248,256,256,509.518250,48.959232
1280,256,256,504.171722,50.747105
1312,256,256,500.338013,52.414337
1344,256,256,497.971161,53.947937
1376,256,256,489.634338,56.172832
1408,256,256,489.833221,57.455841
1440,256,256,488.769012,58.889599
1472,256,256,483.546051,60.848480
1504,256,256,491.996796,61.103394
1536,256,256,490.830536,62.551743
1568,256,256,492.152191,63.683426
1600,256,256,491.818085,65.027229
1632,256,256,491.959564,66.308701
1664,256,256,501.676727,66.299332
1696,256,256,504.529541,67.192223
1728,256,256,506.610840,68.178749
1760,256,256,507.582275,69.308418
1792,256,256,506.106323,70.774368
1824,256,256,507.705688,71.811264
1856,256,256,503.989624,73.609886
1888,256,256,505.924805,74.592606
1920,256,256,509.517273,75.322044
1952,256,256,498.337494,78.295357
1984,256,256,502.326721,78.946915
2016,256,256,495.031403,81.402466
2048,256,256,497.340149,82.310684
