dx,dy,dz,gFlops,gpu_comp
32,256,256,109.003067,1.250560
64,256,256,215.720871,1.263808
96,256,256,299.062073,1.367424
128,256,256,373.768524,1.458816
160,256,256,451.168213,1.510688
192,256,256,525.419678,1.556640
224,256,256,586.143555,1.627936
256,256,256,552.069885,1.975328
288,256,256,609.516052,2.012800
320,256,256,643.140320,2.119520
352,256,256,454.219971,3.301184
384,256,256,478.624725,3.417664
416,256,256,486.719025,3.640896
448,256,256,492.861816,3.872096
480,256,256,525.815247,3.888672
512,256,256,551.529297,3.954528
544,256,256,577.273865,4.014304
576,256,256,601.960449,4.076128
608,256,256,629.692993,4.113088
640,256,256,636.224304,4.285120
672,256,256,607.841492,4.709472
704,256,256,519.818298,5.769184
736,256,256,531.584412,5.897920
768,256,256,553.483521,5.910848
800,256,256,567.806091,6.001824
832,256,256,585.411926,6.054176
864,256,256,593.503723,6.201312
896,256,256,611.562683,6.241088
928,256,256,627.729919,6.297504
960,256,256,658.714417,6.208224
992,256,256,626.818726,6.741600
1024,256,256,566.468079,7.700480
1056,256,256,559.452393,8.040704
1088,256,256,558.249817,8.302208
1120,256,256,564.723694,8.448416
1152,256,256,574.784546,8.537696
1184,256,256,590.069580,8.547552
1216,256,256,601.151672,8.616736
1248,256,256,607.344971,8.753312
1280,256,256,639.846252,8.521728
1312,256,256,634.418274,8.809504
1344,256,256,621.099426,9.217888
1376,256,256,554.461853,10.571584
1408,256,256,549.827637,10.908608
1440,256,256,541.869385,11.320384
1472,256,256,554.911743,11.299968
1504,256,256,528.397583,12.124960
1536,256,256,553.732361,11.816384
1568,256,256,598.026428,11.169120
1600,256,256,590.486450,11.542592
1632,256,256,558.223999,12.453888
1664,256,256,574.489563,12.338560
1696,256,256,552.024780,13.087616
1728,256,256,574.310303,12.817120
1760,256,256,572.141113,13.103968
1792,256,256,577.650146,13.214976
1824,256,256,570.545105,13.618464
1856,256,256,568.853516,13.898592
1888,256,256,601.839417,13.363328
1920,256,256,598.551331,13.664480
1952,256,256,636.599182,13.061920
1984,256,256,640.386353,13.197536
2016,256,256,625.827637,13.722368
2048,256,256,568.332703,15.350432
