dx,dy,dz,gFlops,gpu_comp
32,256,256,211.802719,1.485216
64,256,256,423.140503,1.486848
96,256,256,584.562927,1.614400
128,256,256,778.738037,1.615808
160,256,256,903.296936,1.741248
192,256,256,967.400330,1.951040
224,256,256,1131.770874,1.945632
256,256,256,1077.466431,2.335648
288,256,256,1214.762695,2.330624
320,256,256,876.978271,3.587008
352,256,256,935.815308,3.697632
384,256,256,1003.656738,3.761120
416,256,256,1001.953796,4.081472
448,256,256,1020.794861,4.314304
480,256,256,1083.120239,4.356480
512,256,256,1157.803101,4.347168
544,256,256,1129.480469,4.734688
576,256,256,1156.630981,4.895520
608,256,256,1253.970215,4.766368
640,256,256,1043.854980,6.027136
672,256,256,1067.499512,6.188320
704,256,256,1059.491943,6.532000
736,256,256,1105.803467,6.542912
768,256,256,1127.883789,6.693728
800,256,256,1185.436768,6.634112
832,256,256,1183.853394,6.908704
864,256,256,1200.005371,7.077856
896,256,256,1227.386230,7.176256
928,256,256,1084.851440,8.409088
960,256,256,1099.908936,8.579968
992,256,256,1137.769287,8.570944
1024,256,256,1107.755981,9.087136
1056,256,256,1128.111816,9.202016
1088,256,256,1116.184326,9.582176
1120,256,256,1143.214111,9.630784
1152,256,256,1119.171753,10.118752
1184,256,256,1177.426880,9.885280
1216,256,256,1051.308716,11.370368
1248,256,256,1125.287964,10.902400
1280,256,256,1132.583496,11.109920
1312,256,256,1152.400757,11.191840
1344,256,256,1103.349854,11.974496
1376,256,256,1127.613159,11.995808
1408,256,256,1090.144165,12.696672
1440,256,256,1129.342529,12.534528
1472,256,256,1009.885376,14.328704
1504,256,256,1148.331299,12.875136
1536,256,256,1074.365601,14.054336
1568,256,256,1116.676514,13.803520
1600,256,256,1035.657593,15.187104
1632,256,256,1080.773804,14.844192
1664,256,256,1079.433350,15.154048
1696,256,256,1138.456543,14.644704
1728,256,256,1097.392334,15.479360
1760,256,256,1165.751343,14.841504
1792,256,256,1081.945190,16.281857
1824,256,256,1114.595581,16.087135
1856,256,256,1079.515137,16.901312
1888,256,256,1146.313965,16.190847
1920,256,256,1138.495850,16.578337
1952,256,256,1173.452881,16.352545
1984,256,256,1171.520752,16.648031
2016,256,256,1167.488403,16.974976
2048,256,256,1096.588257,18.359360
