dx,dy,dz,gFlops,gpu_comp
32,256,256,410.511292,1.869760
64,256,256,563.750488,2.723040
96,256,256,462.167328,4.982336
128,256,256,587.004456,5.230336
160,256,256,520.768372,7.369472
192,256,256,568.830872,8.096160
224,256,256,537.042847,10.004608
256,256,256,484.781006,12.666464
288,256,256,542.226562,12.740096
320,256,256,500.672668,15.330528
352,256,256,506.397797,16.672928
384,256,256,494.550995,18.624352
416,256,256,542.667053,18.387424
448,256,256,502.664429,21.377695
480,256,256,522.466125,22.036575
512,256,256,508.202576,24.165407
544,256,256,509.040649,25.633472
576,256,256,497.835907,27.752192
608,256,256,470.540558,30.993280
640,256,256,489.802704,31.341503
672,256,256,473.045441,34.074337
704,256,256,470.054077,35.924095
736,256,256,481.716583,36.647743
768,256,256,484.254944,38.040672
800,256,256,492.724335,38.944576
832,256,256,483.874817,41.243103
864,256,256,490.384094,42.260864
896,256,256,488.045013,44.036129
928,256,256,494.693634,44.995872
960,256,256,470.966064,48.892544
992,256,256,483.915466,49.170338
1024,256,256,478.079224,51.376095
1056,256,256,475.081238,53.315937
1088,256,256,479.897430,54.380287
1120,256,256,482.340820,55.696129
1152,256,256,484.324066,57.052864
1184,256,256,484.112457,58.663296
1216,256,256,474.348175,61.488991
1248,256,256,489.710846,61.127392
1280,256,256,477.248016,64.331970
1312,256,256,473.439270,66.470749
1344,256,256,470.991089,68.445923
1376,256,256,473.255554,69.740288
1408,256,256,470.429352,71.790878
1440,256,256,469.513763,73.565666
1472,256,256,470.387756,75.060738
1504,256,256,471.943878,76.439613
1536,256,256,470.440582,78.315453
1568,256,256,469.292053,80.142685
1600,256,256,472.791809,81.172897
1632,256,256,468.081879,83.629471
1664,256,256,466.459564,85.565826
1696,256,256,462.704895,87.919006
1728,256,256,463.020996,89.516701
1760,256,256,469.210968,89.971619
1792,256,256,462.373291,92.962173
1824,256,256,467.800537,93.524445
1856,256,256,469.883850,94.743294
1888,256,256,461.698639,98.085411
1920,256,256,460.226501,100.066940
1952,256,256,465.119232,100.664543
1984,256,256,463.423859,102.689087
2016,256,256,461.406250,104.801636
2048,256,256,463.603180,105.960640
