dx,dy,dz,gFlops,gpu_comp
32,256,256,172.437744,1.520224
64,256,256,330.342560,1.587104
96,256,256,462.450378,1.700576
128,256,256,413.826202,2.533856
160,256,256,494.136932,2.652544
192,256,256,570.970581,2.754720
224,256,256,650.800659,2.819616
256,256,256,435.212250,4.818688
288,256,256,471.105438,5.008000
320,256,256,507.779083,5.162560
352,256,256,544.190735,5.298848
384,256,256,583.136597,5.394496
416,256,256,614.709717,5.543872
448,256,256,636.105957,5.769504
480,256,256,513.950867,7.650848
512,256,256,537.473328,7.803744
544,256,256,558.676147,7.976800
576,256,256,583.344177,8.088864
608,256,256,612.380005,8.133408
640,256,256,629.650085,8.326656
672,256,256,637.209839,8.639264
704,256,256,549.958069,10.486560
736,256,256,565.292664,10.665824
768,256,256,585.974731,10.736736
800,256,256,605.095398,10.830688
832,256,256,624.130432,10.920384
864,256,256,636.599670,11.118272
896,256,256,645.429565,11.372320
928,256,256,574.108948,13.241696
960,256,256,591.005066,13.306688
992,256,256,598.283020,13.582976
1024,256,256,615.183899,13.635936
1056,256,256,629.888062,13.733792
1088,256,256,627.243286,14.209632
1120,256,256,627.690002,14.617152
1152,256,256,589.768555,16.001505
1184,256,256,597.984497,16.220032
1216,256,256,608.060547,16.382368
1248,256,256,616.881775,16.573055
1280,256,256,627.423340,16.712416
1312,256,256,635.710632,16.906912
1344,256,256,631.796997,17.426559
1376,256,256,591.521851,19.056255
1408,256,256,596.095093,19.349825
1440,256,256,599.162292,19.688288
1472,256,256,608.368591,19.821247
1504,256,256,613.545959,20.081247
1536,256,256,628.239929,20.028831
1568,256,256,625.100098,20.548800
1600,256,256,592.401489,22.125536
1632,256,256,600.369019,22.268543
1664,256,256,601.964783,22.644993
1696,256,256,615.323608,22.579391
1728,256,256,629.844299,22.475040
1760,256,256,633.605469,22.755360
1792,256,256,629.924561,23.304480
1824,256,256,602.460144,24.801985
1856,256,256,607.600891,25.023584
1888,256,256,612.434753,25.254112
1920,256,256,618.764587,25.419424
1952,256,256,629.115356,25.417889
1984,256,256,628.122192,25.875423
2016,256,256,622.073730,26.548416
2048,256,256,602.537109,27.844288
