dx,dy,dz,gFlops,gpu_comp
32,256,256,206.538727,2.487680
64,256,256,412.928711,2.488576
96,256,256,616.981262,2.498304
128,256,256,615.396851,3.339648
160,256,256,746.715271,3.440416
192,256,256,883.858459,3.487904
224,256,256,979.658325,3.671296
256,256,256,855.362000,4.805472
288,256,256,957.221069,4.830880
320,256,256,988.434021,5.198144
352,256,256,839.219055,6.734624
384,256,256,862.184631,7.151168
416,256,256,855.575378,7.806944
448,256,256,790.740234,9.096832
480,256,256,720.341675,10.699136
512,256,256,698.571655,11.768064
544,256,256,709.258545,12.315168
576,256,256,734.717896,12.587744
608,256,256,764.776428,12.764832
640,256,256,785.653442,13.079616
672,256,256,755.163391,14.288096
704,256,256,775.240356,14.580832
736,256,256,804.794739,14.683808
768,256,256,807.242371,15.275776
800,256,256,819.420776,15.675776
832,256,256,819.132507,16.308544
864,256,256,826.079285,16.793377
896,256,256,831.281433,17.306368
928,256,256,753.684875,19.769888
960,256,256,737.533203,20.899488
992,256,256,755.037964,21.095455
1024,256,256,769.673096,21.361889
1056,256,256,775.893616,21.852833
1088,256,256,792.024658,22.056480
1120,256,256,776.260132,23.166304
1152,256,256,788.082153,23.470753
1184,256,256,797.110168,23.849504
1216,256,256,793.061340,24.619137
1248,256,256,801.711060,24.994400
1280,256,256,786.371948,26.135328
1312,256,256,795.660889,26.475967
1344,256,256,779.451904,27.685728
1376,256,256,733.963440,30.101631
1408,256,256,728.255066,31.043104
1440,256,256,738.914673,31.290625
1472,256,256,709.407104,33.316418
1504,256,256,741.123779,32.583904
1536,256,256,757.859192,32.542336
1568,256,256,751.217346,33.514015
1600,256,256,742.707947,34.589790
1632,256,256,744.744202,35.185120
1664,256,256,760.800720,35.117889
1696,256,256,779.225342,34.946911
1728,256,256,781.778931,35.489983
1760,256,256,780.619385,36.200897
1792,256,256,770.090576,37.363041
1824,256,256,737.434631,39.714336
1856,256,256,735.493652,40.517727
1888,256,256,735.059082,41.240673
1920,256,256,751.128357,41.042431
1952,256,256,745.215698,42.057537
1984,256,256,758.055847,42.022945
2016,256,256,750.128418,43.152000
2048,256,256,743.975098,44.199520
