dx,dy,dz,gFlops,gpu_comp
32,256,256,1285.710327,0.595360
64,256,256,1352.021362,1.132320
96,256,256,1372.724609,1.672864
128,256,256,1393.570679,2.197120
160,256,256,1403.414673,2.727136
192,256,256,1383.415649,3.319872
224,256,256,1371.528931,3.906752
256,256,256,1296.933472,4.721664
288,256,256,1200.513916,5.738496
320,256,256,1031.417725,7.421440
352,256,256,900.876282,9.346528
384,256,256,814.423645,11.278560
416,256,256,759.580139,13.100640
448,256,256,737.215454,14.536384
480,256,256,721.540039,15.913056
512,256,256,709.235168,17.268415
544,256,256,705.975159,18.432417
576,256,256,698.394714,19.728512
608,256,256,687.756470,21.146656
640,256,256,684.262085,22.373312
672,256,256,683.075073,23.532801
704,256,256,680.615662,24.742496
736,256,256,679.236450,25.919680
768,256,256,679.924988,27.019232
800,256,256,685.780090,27.904736
832,256,256,685.430847,29.035711
864,256,256,685.314209,30.157600
896,256,256,687.858276,31.158880
928,256,256,687.277283,32.298977
960,256,256,687.112793,33.420734
992,256,256,682.798096,34.752991
1024,256,256,687.154419,35.646626
1056,256,256,682.987427,36.984863
1088,256,256,680.205322,38.261471
1120,256,256,681.332214,39.321663
1152,256,256,685.779541,40.182850
1184,256,256,683.878296,41.413857
1216,256,256,685.122070,42.455936
1248,256,256,679.842468,43.911583
1280,256,256,672.847107,45.505760
1312,256,256,669.936584,46.846046
1344,256,256,678.772095,47.363968
1376,256,256,665.189758,49.481823
1408,256,256,670.680847,50.218018
1440,256,256,664.915710,51.804642
1472,256,256,663.381409,53.078335
1504,256,256,668.908936,53.784065
1536,256,256,667.628418,55.033760
1568,256,256,665.805908,56.334080
1600,256,256,665.368225,57.521568
1632,256,256,670.698364,58.205727
1664,256,256,681.649475,58.393566
1696,256,256,678.725769,59.772896
1728,256,256,684.311462,60.403584
1760,256,256,682.023987,61.728512
1792,256,256,683.168701,62.745537
1824,256,256,683.013123,63.880543
1856,256,256,678.331970,65.449821
1888,256,256,679.015686,66.511230
1920,256,256,680.416687,67.499268
1952,256,256,667.263184,69.977020
1984,256,256,674.242981,70.387901
2016,256,256,663.169800,72.717438
2048,256,256,668.017151,73.335648
