dx,dy,dz,gFlops,gpu_comp
32,256,256,205.454666,3.113248
64,256,256,409.579041,3.123360
96,256,256,588.173279,3.262464
128,256,256,424.724274,6.023968
160,256,256,524.293518,6.099936
192,256,256,606.042114,6.332544
224,256,256,693.765686,6.453792
256,256,256,450.382446,11.361568
288,256,256,500.206665,11.508608
320,256,256,536.498352,11.922336
352,256,256,588.222046,11.961376
384,256,256,638.618103,12.019040
416,256,256,675.539246,12.308992
448,256,256,684.593933,13.080512
480,256,256,553.945068,17.320255
512,256,256,584.487305,17.509537
544,256,256,610.601807,17.808224
576,256,256,640.371338,17.979200
608,256,256,656.172974,18.521025
640,256,256,662.749084,19.302368
672,256,256,679.966125,19.754305
704,256,256,581.518433,24.198528
736,256,256,611.056458,24.075552
768,256,256,635.381897,24.160513
800,256,256,658.935974,24.267584
832,256,256,668.436218,24.879583
864,256,256,679.254761,25.424992
896,256,256,691.913940,25.884256
928,256,256,620.814758,29.878977
960,256,256,637.364746,30.106688
992,256,256,640.653748,30.950527
1024,256,256,660.940063,30.968321
1056,256,256,660.975525,31.934368
1088,256,256,663.608765,32.771519
1120,256,256,673.170837,33.256191
1152,256,256,626.908752,36.730591
1184,256,256,633.291016,37.370434
1216,256,256,651.547424,37.305023
1248,256,256,655.495544,38.056129
1280,256,256,666.891724,38.364929
1312,256,256,673.929871,38.913376
1344,256,256,661.957886,40.583424
1376,256,256,635.354675,43.289440
1408,256,256,642.979065,43.770912
1440,256,256,649.395020,44.323425
1472,256,256,656.586609,44.812126
1504,256,256,669.227722,44.921440
1536,256,256,673.254578,45.602818
1568,256,256,662.822021,47.285599
1600,256,256,642.812317,49.752575
1632,256,256,648.193787,50.326305
1664,256,256,658.881287,50.480766
1696,256,256,666.224854,50.884415
1728,256,256,669.263794,51.609089
1760,256,256,676.054749,52.036800
1792,256,256,668.946472,53.545921
1824,256,256,644.516113,56.568001
1856,256,256,650.338196,57.045120
1888,256,256,655.208191,57.597343
1920,256,256,658.023376,58.322975
1952,256,256,662.473633,58.896706
1984,256,256,665.391907,59.599682
2016,256,256,652.801819,61.728958
2048,256,256,641.052856,63.858082
