dx,dy,dz,gFlops,gpu_comp
32,256,256,156.237167,2.483232
64,256,256,306.084473,2.535072
96,256,256,439.737885,2.646848
128,256,256,380.261414,4.081120
160,256,256,461.068329,4.207328
192,256,256,536.700745,4.337312
224,256,256,609.959290,4.452448
256,256,256,479.421875,6.474016
288,256,256,539.611023,6.470880
320,256,256,580.022827,6.688928
352,256,256,433.209656,9.851360
384,256,256,409.100128,11.380288
416,256,256,421.787781,11.957792
448,256,256,438.451691,12.388192
480,256,256,468.725983,12.415776
512,256,256,492.205505,12.611744
544,256,256,517.212463,12.752096
576,256,256,538.329163,12.972576
608,256,256,567.898743,12.980288
640,256,256,581.561401,13.342464
672,256,256,605.141785,13.463680
704,256,256,514.282349,16.596737
736,256,256,484.076538,18.433825
768,256,256,501.457642,18.568577
800,256,256,515.083557,18.830591
832,256,256,533.529968,18.906719
864,256,256,548.770081,19.088640
896,256,256,564.505188,19.243839
928,256,256,577.705200,19.475712
960,256,256,593.787903,19.601601
992,256,256,602.380981,19.966047
1024,256,256,546.989563,22.697216
1056,256,256,533.597534,23.993952
1088,256,256,529.087280,24.931776
1120,256,256,531.222168,25.561920
1152,256,256,550.178467,25.386368
1184,256,256,557.456177,25.750912
1216,256,256,564.234863,26.129152
1248,256,256,578.415833,26.159296
1280,256,256,587.124939,26.432064
1312,256,256,596.991028,26.645121
1344,256,256,593.531189,27.454111
1376,256,256,539.625183,30.915615
1408,256,256,538.897827,31.677280
1440,256,256,543.215515,32.139713
1472,256,256,550.570496,32.415039
1504,256,256,554.201477,32.902721
1536,256,256,565.693726,32.920128
1568,256,256,574.136658,33.111774
1600,256,256,576.067017,33.674305
1632,256,256,588.286011,33.634369
1664,256,256,594.881775,33.913631
1696,256,256,572.609863,35.910271
1728,256,256,563.691040,37.166721
1760,256,256,551.615173,38.683712
1792,256,256,557.049805,39.002785
1824,256,256,554.763000,39.862911
1856,256,256,565.628540,39.783073
1888,256,256,571.491821,40.053791
1920,256,256,580.997070,40.066273
1952,256,256,586.540588,40.349056
1984,256,256,589.803833,40.783615
2016,256,256,580.991150,42.070015
2048,256,256,565.067566,43.942142
