dx,dy,dz,gFlops,gpu_comp
32,256,256,934.208679,0.415296
64,256,256,972.188293,0.798144
96,256,256,971.824585,1.197664
128,256,256,1003.988098,1.545728
160,256,256,1017.520203,1.906464
192,256,256,1032.575684,2.254400
224,256,256,1034.207275,2.625984
256,256,256,1039.273071,2.986496
288,256,256,1040.442505,3.356032
320,256,256,1040.602173,3.728352
352,256,256,1040.351318,4.102176
384,256,256,1036.223511,4.492928
416,256,256,1016.523987,4.961664
448,256,256,974.594177,5.573216
480,256,256,947.728149,6.140576
512,256,256,881.961548,7.038368
544,256,256,805.535400,8.187776
576,256,256,749.221985,9.321024
608,256,256,696.681213,10.580864
640,256,256,675.873657,11.480640
672,256,256,649.233643,12.549312
704,256,256,637.378723,13.391424
736,256,256,621.224060,14.364192
768,256,256,613.916504,15.167136
800,256,256,609.991150,15.900768
832,256,256,601.279785,16.776384
864,256,256,595.623535,17.587072
896,256,256,596.039185,18.225727
928,256,256,592.409912,18.992289
960,256,256,592.881042,19.631584
992,256,256,583.074951,20.627136
1024,256,256,588.967773,21.079489
1056,256,256,589.342957,21.724384
1088,256,256,587.838074,22.440001
1120,256,256,587.575134,23.110336
1152,256,256,587.309692,23.781376
1184,256,256,586.111511,24.491936
1216,256,256,585.444763,25.182528
1248,256,256,580.850891,26.049631
1280,256,256,578.964111,26.804640
1312,256,256,579.583252,27.445408
1344,256,256,580.568298,28.067104
1376,256,256,576.020508,28.962240
1408,256,256,580.286377,29.417919
1440,256,256,582.676941,29.963072
1472,256,256,575.542236,31.008608
1504,256,256,569.151428,32.038464
1536,256,256,574.791992,32.399040
1568,256,256,574.484192,33.091743
1600,256,256,576.392883,33.655266
1632,256,256,577.162048,34.282623
1664,256,256,580.317505,34.764767
1696,256,256,581.086426,35.386433
1728,256,256,584.531067,35.841633
1760,256,256,582.518066,36.631519
1792,256,256,585.659241,37.097504
1824,256,256,585.212708,37.788769
1856,256,256,584.463928,38.500992
1888,256,256,578.450256,39.571968
1920,256,256,581.370422,40.040543
1952,256,256,575.453308,41.126465
1984,256,256,574.078552,41.900768
2016,256,256,568.403748,43.001663
2048,256,256,575.987122,43.109089
