dx,dy,dz,gFlops,gpu_comp
32,256,256,231.265442,1.360224
64,256,256,457.376801,1.375552
96,256,256,528.971130,1.784064
128,256,256,692.732910,1.816416
160,256,256,821.362915,1.914944
192,256,256,837.401855,2.253920
224,256,256,924.803772,2.381056
256,256,256,675.530212,3.725344
288,256,256,659.252014,4.294496
320,256,256,712.012451,4.418080
352,256,256,759.963196,4.553248
384,256,256,799.604126,4.720928
416,256,256,876.654602,4.664832
448,256,256,894.567322,4.923072
480,256,256,770.890808,6.120960
512,256,256,798.545898,6.302912
544,256,256,782.777771,6.831744
576,256,256,838.032471,6.756672
608,256,256,868.191956,6.884288
640,256,256,879.241211,7.155552
672,256,256,889.628967,7.425600
704,256,256,809.804443,8.546016
736,256,256,853.078979,8.481248
768,256,256,829.689209,9.099488
800,256,256,857.878906,9.167168
832,256,256,854.791687,9.568288
864,256,256,906.213196,9.372480
896,256,256,915.672668,9.619200
928,256,256,849.969849,10.732864
960,256,256,846.664856,11.146304
992,256,256,840.462341,11.602848
1024,256,256,862.303955,11.673760
1056,256,256,867.161011,11.971136
1088,256,256,864.383057,12.373536
1120,256,256,904.717346,12.169600
1152,256,256,820.575256,13.800832
1184,256,256,852.281555,13.656512
1216,256,256,827.526062,14.445184
1248,256,256,877.051697,13.988160
1280,256,256,858.486450,14.657088
1312,256,256,894.954590,14.411328
1344,256,256,879.689087,15.019008
1376,256,256,838.729736,16.127520
1408,256,256,810.809326,17.070848
1440,256,256,837.404236,16.904352
1472,256,256,822.335938,17.596640
1504,256,256,858.933289,17.213120
1536,256,256,866.009583,17.435713
1568,256,256,870.615173,17.704800
1600,256,256,813.018372,19.345984
1632,256,256,839.122314,19.119040
1664,256,256,832.460693,19.649920
1696,256,256,871.778076,19.124544
1728,256,256,846.221619,20.073856
1760,256,256,886.955322,19.506624
1792,256,256,845.369995,20.838305
1824,256,256,852.301453,21.037920
1856,256,256,839.660706,21.729280
1888,256,256,859.248474,21.600033
1920,256,256,863.698425,21.852961
1952,256,256,887.800842,21.614016
1984,256,256,873.914856,22.317408
2016,256,256,890.333618,22.259169
2048,256,256,831.846680,24.202368
