dx,dy,dz,gFlops,gpu_comp
32,256,256,171.167282,0.796384
64,256,256,319.963928,0.852064
96,256,256,438.555939,0.932480
128,256,256,365.745697,1.490816
160,256,256,427.240082,1.595296
192,256,256,493.589264,1.657024
224,256,256,543.495483,1.755680
256,256,256,429.516785,2.538944
288,256,256,464.422699,2.641632
320,256,256,464.596649,2.934048
352,256,256,395.688629,3.789504
384,256,256,420.860046,3.886752
416,256,256,427.552795,4.144736
448,256,256,440.465881,4.332704
480,256,256,394.432068,5.183968
512,256,256,402.025787,5.425120
544,256,256,403.841583,5.738272
576,256,256,422.400635,5.808864
608,256,256,401.311768,6.453792
640,256,256,410.414917,6.642784
672,256,256,406.240692,7.046592
704,256,256,399.979858,7.497696
736,256,256,411.091736,7.626624
768,256,256,426.533142,7.670112
800,256,256,396.247955,8.600352
832,256,256,402.369568,8.808288
864,256,256,412.794434,8.916064
896,256,256,423.461365,9.013376
928,256,256,407.644226,9.697504
960,256,256,404.439514,10.111392
992,256,256,420.277679,10.054688
1024,256,256,396.524719,11.000768
1056,256,256,408.163330,11.021056
1088,256,256,393.726257,11.771392
1120,256,256,387.162659,12.323040
1152,256,256,402.645111,12.187744
1184,256,256,405.895447,12.425984
1216,256,256,406.038940,12.757312
1248,256,256,393.432037,13.512576
1280,256,256,399.834808,13.637120
1312,256,256,402.481995,13.886112
1344,256,256,411.986267,13.896640
1376,256,256,393.648926,14.890272
1408,256,256,384.264252,15.608672
1440,256,256,376.761353,16.281313
1472,256,256,384.505096,16.307936
1504,256,256,363.848053,17.608448
1536,256,256,385.213928,16.985664
1568,256,256,393.103699,16.991520
1600,256,256,386.431915,17.637632
1632,256,256,367.541931,18.915009
1664,256,256,380.165955,18.645472
1696,256,256,381.788727,18.923264
1728,256,256,393.969574,18.684193
1760,256,256,389.940704,19.226816
1792,256,256,399.490631,19.108416
1824,256,256,384.599091,20.202721
1856,256,256,384.368195,20.569504
1888,256,256,391.356903,20.550495
1920,256,256,383.694458,21.316160
1952,256,256,399.459259,20.816160
1984,256,256,389.613556,21.692064
2016,256,256,391.597961,21.930241
2048,256,256,389.768982,22.382879
