dx,dy,dz,gFlops,gpu_comp
32,256,256,199.614990,1.313248
64,256,256,380.731079,1.377056
96,256,256,532.709106,1.476288
128,256,256,459.179932,2.283584
160,256,256,543.762512,2.410464
192,256,256,628.582397,2.502240
224,256,256,708.668030,2.589376
256,256,256,566.699829,3.700640
288,256,256,634.230286,3.719936
320,256,256,683.823486,3.833504
352,256,256,568.648376,5.070944
384,256,256,590.414429,5.328000
416,256,256,594.760315,5.729824
448,256,256,592.494629,6.194176
480,256,256,495.921814,7.928992
512,256,256,496.142822,8.453824
544,256,256,526.822754,8.459104
576,256,256,525.214233,8.984128
608,256,256,538.930542,9.241888
640,256,256,554.120056,9.461632
672,256,256,571.863586,9.626464
704,256,256,584.226685,9.871456
736,256,256,601.758484,10.019488
768,256,256,615.457825,10.222400
800,256,256,589.411865,11.118880
832,256,256,581.632324,11.718304
864,256,256,587.584900,12.045728
896,256,256,590.532959,12.429504
928,256,256,543.403809,13.989920
960,256,256,557.639282,14.102880
992,256,256,562.517700,14.446592
1024,256,256,571.262939,14.684320
1056,256,256,589.428345,14.676512
1088,256,256,558.971069,15.945184
1120,256,256,570.514404,16.082048
1152,256,256,584.839966,16.136353
1184,256,256,592.581055,16.367935
1216,256,256,600.547119,16.587328
1248,256,256,582.058838,17.564575
1280,256,256,587.407532,17.850912
1312,256,256,586.409668,18.328320
1344,256,256,589.378784,18.680767
1376,256,256,560.112671,20.124865
1408,256,256,560.871521,20.565023
1440,256,256,559.257202,21.093121
1472,256,256,562.512207,21.437088
1504,256,256,555.806702,22.167360
1536,256,256,568.027649,22.151936
1568,256,256,569.774719,22.544096
1600,256,256,570.195618,22.987200
1632,256,256,573.967407,23.292864
1664,256,256,565.921021,24.087263
1696,256,256,570.173157,24.367392
1728,256,256,579.906067,24.410463
1760,256,256,581.279236,24.803776
1792,256,256,586.878784,25.013792
1824,256,256,561.145142,26.628063
1856,256,256,561.698181,27.068544
1888,256,256,564.270996,27.409697
1920,256,256,574.141174,27.395073
1952,256,256,586.567383,27.261633
1984,256,256,576.747437,28.180321
2016,256,256,574.477295,28.747999
2048,256,256,571.806213,29.340736
