dx,dy,dz,gFlops,gpu_comp
32,256,256,155.560379,3.302912
64,256,256,156.898071,6.549504
96,256,256,158.216843,9.742368
128,256,256,157.491333,13.049664
160,256,256,157.955353,16.264160
192,256,256,101.343269,30.419519
224,256,256,101.505806,35.432610
256,256,256,101.872765,40.348545
288,256,256,101.183250,45.701439
320,256,256,102.011665,50.367008
352,256,256,101.760750,55.540321
384,256,256,106.478035,57.905151
416,256,256,106.624222,62.644577
448,256,256,107.211266,67.093987
480,256,256,119.307762,64.597923
512,256,256,125.534149,65.486847
544,256,256,126.023842,69.309410
576,256,256,139.644058,66.228668
608,256,256,140.017349,69.721664
640,256,256,139.764862,73.523811
672,256,256,154.151306,69.995171
704,256,256,158.378082,71.371300
736,256,256,156.092834,75.707840
768,256,256,157.495071,78.296127
800,256,256,155.514450,82.597183
832,256,256,157.973938,84.563683
864,256,256,156.606049,88.583168
896,256,256,158.019989,91.042046
928,256,256,156.846588,94.998978
960,256,256,158.948029,96.975517
992,256,256,156.900833,101.515518
1024,256,256,158.229568,103.910240
1056,256,256,156.328171,108.460770
1088,256,256,157.469528,110.937508
1120,256,256,156.059723,115.232033
1152,256,256,157.464691,117.466850
1184,256,256,154.828354,122.785538
1216,256,256,156.965225,124.387329
1248,256,256,154.982666,129.293732
1280,256,256,157.823700,130.221817
1312,256,256,154.647919,136.218399
1344,256,256,158.076614,136.514145
1376,256,256,155.517853,142.064056
1408,256,256,157.734131,143.325348
1440,256,256,155.816910,148.386337
1472,256,256,157.309753,150.244354
1504,256,256,156.833923,153.976288
1536,256,256,157.020264,157.065765
1568,256,256,157.599243,159.748932
1600,256,256,156.362244,164.298691
1632,256,256,157.856247,165.998596
1664,256,256,155.818008,171.467453
1696,256,256,157.830475,172.536514
1728,256,256,157.289062,176.397018
1760,256,256,157.477524,179.448608
1792,256,256,156.950012,183.325409
1824,256,256,157.448166,186.008698
1856,256,256,156.708893,190.164902
1888,256,256,157.559265,192.399551
1920,256,256,157.488068,195.749023
1952,256,256,157.960022,198.416901
1984,256,256,159.223923,200.068802
2016,256,256,158.100128,204.740768
2048,256,256,157.517380,208.760101
