dx,dy,dz,gFlops,gpu_comp
32,256,256,155.623703,3.301568
64,256,256,156.809189,6.553216
96,256,256,158.128540,9.747808
128,256,256,157.560867,13.043904
160,256,256,157.981781,16.261440
192,256,256,101.287216,30.436352
224,256,256,101.514893,35.429440
256,256,256,101.886353,40.343166
288,256,256,101.187714,45.699425
320,256,256,102.024307,50.360767
352,256,256,108.835213,51.930111
384,256,256,108.831383,56.653023
416,256,256,109.064407,61.242977
448,256,256,109.600418,65.631424
480,256,256,109.162804,70.601280
512,256,256,121.360497,67.738976
544,256,256,121.926971,71.638275
576,256,256,139.652161,66.224831
608,256,256,157.617096,61.936447
640,256,256,157.223526,65.359459
672,256,256,157.299606,68.594238
704,256,256,158.452179,71.337921
736,256,256,156.080688,75.713730
768,256,256,157.517532,78.284958
800,256,256,155.617004,82.542755
832,256,256,157.982086,84.559326
864,256,256,156.714233,88.522018
896,256,256,158.008698,91.048546
928,256,256,156.890610,94.972321
960,256,256,158.946762,96.976288
992,256,256,156.910873,101.509026
1024,256,256,158.246521,103.899101
1056,256,256,156.258469,108.509155
1088,256,256,157.369476,111.008034
1120,256,256,156.123718,115.184799
1152,256,256,157.486618,117.450493
1184,256,256,154.841873,122.774818
1216,256,256,156.948715,124.400414
1248,256,256,155.023087,129.260025
1280,256,256,157.852005,130.198471
1312,256,256,154.645340,136.220673
1344,256,256,158.072830,136.517410
1376,256,256,155.632507,141.959396
1408,256,256,157.839218,143.229919
1440,256,256,155.827194,148.376541
1472,256,256,157.326950,150.227936
1504,256,256,156.935410,153.876709
1536,256,256,157.074249,157.011780
1568,256,256,157.560364,159.788345
1600,256,256,156.339340,164.322754
1632,256,256,157.839172,166.016541
1664,256,256,155.846848,171.435715
1696,256,256,157.834656,172.531937
1728,256,256,157.275665,176.412033
1760,256,256,157.501465,179.421341
1792,256,256,156.932831,183.345474
1824,256,256,157.473373,185.978912
1856,256,256,156.661301,190.222656
1888,256,256,157.580643,192.373444
1920,256,256,157.511719,195.719620
1952,256,256,157.944855,198.435944
1984,256,256,159.173386,200.132324
2016,256,256,158.095901,204.746246
2048,256,256,157.517990,208.759293
