dx,dy,dz,gFlops,gpu_comp
32,256,256,153.902863,2.520896
64,256,256,155.676453,4.984352
96,256,256,157.196671,7.404224
128,256,256,156.442291,9.919904
160,256,256,157.179825,12.341696
192,256,256,108.487778,21.457151
224,256,256,108.209747,25.097664
256,256,256,108.513023,28.602880
288,256,256,107.836769,32.380032
320,256,256,101.473114,38.234081
352,256,256,101.308434,42.125854
384,256,256,101.284569,45.966305
416,256,256,108.574547,46.453342
448,256,256,121.920258,44.550625
480,256,256,129.296326,45.009762
512,256,256,138.617081,44.782143
544,256,256,139.174377,47.390495
576,256,256,144.951279,48.178368
608,256,256,152.866760,48.221664
640,256,256,156.007370,49.737793
672,256,256,155.973862,52.235905
704,256,256,156.973480,54.374847
736,256,256,154.944351,57.590881
768,256,256,156.187347,59.616577
800,256,256,154.415009,62.813377
832,256,256,156.630066,64.402077
864,256,256,155.455078,67.384575
896,256,256,156.640289,69.351555
928,256,256,155.727646,72.249344
960,256,256,157.291504,73.997597
992,256,256,155.642578,77.274269
1024,256,256,156.925537,79.114845
1056,256,256,155.234879,82.475746
1088,256,256,156.137924,84.483551
1120,256,256,154.928268,87.647392
1152,256,256,156.217819,89.407425
1184,256,256,153.834000,93.314911
1216,256,256,155.775986,94.642174
1248,256,256,154.087524,98.197121
1280,256,256,156.583618,99.109505
1312,256,256,153.628708,103.541183
1344,256,256,156.855301,103.884735
1376,256,256,154.406540,108.044930
1408,256,256,156.483261,109.090370
1440,256,256,154.797058,112.785027
1472,256,256,156.069672,114.351265
1504,256,256,155.672852,117.134979
1536,256,256,155.811081,119.521088
1568,256,256,156.293015,121.634880
1600,256,256,155.293610,124.916000
1632,256,256,156.554016,126.388512
1664,256,256,154.773178,130.349472
1696,256,256,156.551682,131.346878
1728,256,256,156.105072,134.207993
1760,256,256,156.261215,136.556732
1792,256,256,155.730667,139.513275
1824,256,256,156.242294,141.539581
1856,256,256,155.549072,144.664581
1888,256,256,156.333496,146.420410
1920,256,256,156.378296,148.859451
1952,256,256,156.640976,151.086655
1984,256,256,158.057693,152.187042
2016,256,256,156.882370,155.800217
2048,256,256,156.317734,158.844925
