dx,dy,dz,gFlops,gpu_comp
32,256,256,151.261124,1.733056
64,256,256,154.041428,3.403552
96,256,256,155.127029,5.069600
128,256,256,154.230667,6.798752
160,256,256,155.301514,8.439840
192,256,256,100.347679,15.674144
224,256,256,100.065086,18.338144
256,256,256,100.342049,20.900032
288,256,256,99.817635,23.636065
320,256,256,100.400398,26.109856
352,256,256,100.266708,28.759136
384,256,256,100.182930,31.399839
416,256,256,100.394043,33.944962
448,256,256,102.932312,35.654655
480,256,256,109.903763,35.778210
512,256,256,119.437263,35.117214
544,256,256,124.177330,35.887775
576,256,256,123.869308,38.093311
608,256,256,135.359268,36.796417
640,256,256,135.024765,38.829025
672,256,256,142.730209,38.569439
704,256,256,150.856720,38.229439
736,256,256,150.533249,40.053024
768,256,256,150.961594,41.675873
800,256,256,149.818329,43.743649
832,256,256,151.059433,45.119617
864,256,256,150.425293,47.052513
896,256,256,150.267807,48.846336
928,256,256,150.599121,50.479553
960,256,256,150.974365,52.090431
992,256,256,151.231766,53.735168
1024,256,256,150.691330,55.667488
1056,256,256,150.353729,57.535999
1088,256,256,150.788940,59.108418
1120,256,256,150.164078,61.100098
1152,256,256,151.022934,62.488415
1184,256,256,149.755157,64.767906
1216,256,256,151.093506,65.929184
1248,256,256,150.150650,68.089058
1280,256,256,151.980164,68.994270
1312,256,256,149.890259,71.705154
1344,256,256,152.215851,72.331810
1376,256,256,150.387268,74.954430
1408,256,256,151.212265,76.279106
1440,256,256,150.195084,78.541054
1472,256,256,151.162582,79.772545
1504,256,256,150.832870,81.684898
1536,256,256,151.029724,83.314140
1568,256,256,151.318604,84.887489
1600,256,256,150.428070,87.132675
1632,256,256,150.890945,88.602692
1664,256,256,150.265900,90.715775
1696,256,256,151.102188,91.948578
1728,256,256,150.953033,93.776031
1760,256,256,150.888199,95.553665
1792,256,256,150.655136,97.441505
1824,256,256,150.602951,99.215904
1856,256,256,150.917038,100.746429
1888,256,256,151.486267,102.098335
1920,256,256,151.640289,103.723358
1952,256,256,151.048279,105.865379
1984,256,256,152.983261,106.239906
2016,256,256,152.180374,108.523010
2048,256,256,151.555344,110.700256
