dx,dy,dz,gFlops,gpu_comp
32,256,256,151.275101,1.732896
64,256,256,153.997986,3.404512
96,256,256,155.215210,5.066720
128,256,256,154.333801,6.794208
160,256,256,155.320374,8.438816
192,256,256,100.418617,15.663072
224,256,256,100.061943,18.338720
256,256,256,100.355415,20.897247
288,256,256,99.826691,23.633921
320,256,256,100.432899,26.101408
352,256,256,100.249641,28.764032
384,256,256,100.237686,31.382689
416,256,256,100.381470,33.949215
448,256,256,102.913284,35.661247
480,256,256,109.889915,35.782719
512,256,256,116.610641,35.968449
544,256,256,117.207047,38.022015
576,256,256,119.769386,39.397312
608,256,256,120.198936,41.437439
640,256,256,131.899063,39.749184
672,256,256,148.763855,37.005119
704,256,256,150.893738,38.220062
736,256,256,150.587631,40.038559
768,256,256,150.948959,41.679359
800,256,256,149.840240,43.737247
832,256,256,151.068878,45.116798
864,256,256,150.419662,47.054272
896,256,256,150.332611,48.825279
928,256,256,150.646194,50.463776
960,256,256,150.998016,52.082272
992,256,256,151.303665,53.709633
1024,256,256,150.756073,55.643585
1056,256,256,150.411865,57.513760
1088,256,256,150.825699,59.094017
1120,256,256,150.185791,61.091263
1152,256,256,151.000122,62.497856
1184,256,256,149.759903,64.765854
1216,256,256,151.113541,65.920448
1248,256,256,150.220459,68.057411
1280,256,256,152.012802,68.979454
1312,256,256,149.982025,71.661278
1344,256,256,152.247040,72.316994
1376,256,256,150.381805,74.957153
1408,256,256,151.239227,76.265503
1440,256,256,150.209641,78.533440
1472,256,256,151.178665,79.764061
1504,256,256,150.832458,81.685120
1536,256,256,151.113937,83.267715
1568,256,256,151.351746,84.868896
1600,256,256,150.485764,87.099266
1632,256,256,150.882950,88.607391
1664,256,256,150.243271,90.729439
1696,256,256,151.049316,91.980766
1728,256,256,150.924957,93.793472
1760,256,256,150.906250,95.542236
1792,256,256,150.666229,97.434334
1824,256,256,150.586197,99.226944
1856,256,256,150.887024,100.766464
1888,256,256,151.461395,102.115105
1920,256,256,151.636414,103.726013
1952,256,256,151.113022,105.820030
1984,256,256,153.035080,106.203934
2016,256,256,152.239532,108.480835
2048,256,256,151.625732,110.648865
