dx,dy,dz,gFlops,gpu_comp
32,256,256,156.861801,4.879840
64,256,256,157.342621,9.729856
96,256,256,158.605301,14.478592
128,256,256,157.927200,19.387680
160,256,256,158.047028,24.216225
192,256,256,102.181870,44.946945
224,256,256,101.819481,52.624737
256,256,256,102.253525,59.887264
288,256,256,108.584801,63.444832
320,256,256,126.634521,60.446430
352,256,256,126.437912,66.594467
384,256,256,126.540352,72.589699
416,256,256,140.594940,70.777695
448,256,256,155.159714,69.067200
480,256,256,154.790680,74.176994
512,256,256,153.736191,79.664833
544,256,256,157.881470,82.421501
576,256,256,157.656479,87.394371
608,256,256,158.124878,91.976349
640,256,256,157.879150,96.967903
672,256,256,157.770477,101.886429
704,256,256,158.861008,106.005440
736,256,256,156.646576,112.390526
768,256,256,157.967728,116.296227
800,256,256,155.824234,122.808319
832,256,256,158.497238,125.566689
864,256,256,157.137451,131.524551
896,256,256,158.442764,135.272156
928,256,256,157.400421,141.031097
960,256,256,159.529144,143.947449
992,256,256,157.262299,150.889786
1024,256,256,158.690170,154.355713
1056,256,256,156.551270,161.354141
1088,256,256,157.759857,164.970078
1120,256,256,156.587494,171.093597
1152,256,256,157.918427,174.498810
1184,256,256,155.285309,182.387100
1216,256,256,157.312576,184.902557
1248,256,256,155.427917,192.069473
1280,256,256,158.156097,193.596191
1312,256,256,154.906128,202.599335
1344,256,256,158.507004,202.825989
1376,256,256,155.906403,211.118973
1408,256,256,158.186584,212.914780
1440,256,256,155.913208,220.928833
1472,256,256,157.670944,223.320679
1504,256,256,157.359543,228.627014
1536,256,256,157.405548,233.423172
1568,256,256,158.093857,237.248703
1600,256,256,156.771637,244.132324
1632,256,256,158.271790,246.654724
1664,256,256,156.054321,255.064667
1696,256,256,158.281799,256.311249
1728,256,256,157.749313,262.028809
1760,256,256,157.827042,266.749756
1792,256,256,157.374908,272.380066
1824,256,256,157.851654,276.406647
1856,256,256,157.033569,282.721130
1888,256,256,157.799927,286.198914
1920,256,256,157.853500,290.950958
1952,256,256,158.132660,295.277954
1984,256,256,159.751358,297.077606
2016,256,256,158.354248,304.532471
2048,256,256,157.728943,310.592773
