dx,dy,dz,gFlops,gpu_comp
32,256,256,139.142258,0.979680
64,256,256,146.597839,1.859712
96,256,256,148.034470,2.762496
128,256,256,146.834076,3.713440
160,256,256,148.388214,4.593184
192,256,256,127.371056,6.421312
224,256,256,126.524353,7.541664
256,256,256,126.871109,8.595488
288,256,256,126.376411,9.707776
320,256,256,95.384003,14.291168
352,256,256,96.410179,15.552960
384,256,256,96.504196,16.950336
416,256,256,96.280792,18.405472
448,256,256,95.097389,20.067936
480,256,256,93.015968,21.982496
512,256,256,92.264870,23.638880
544,256,256,92.322578,25.100609
576,256,256,92.397209,26.555649
608,256,256,102.827888,25.187551
640,256,256,102.824272,26.514145
672,256,256,111.805145,25.603584
704,256,256,113.677170,26.381088
736,256,256,114.710114,27.331873
768,256,256,116.860420,27.995424
800,256,256,115.393036,29.532736
832,256,256,115.759789,30.616735
864,256,256,115.463448,31.875904
896,256,256,115.546936,33.032608
928,256,256,117.693298,33.588417
960,256,256,118.442726,34.526783
992,256,256,118.266365,35.730881
1024,256,256,115.989372,37.607552
1056,256,256,116.138191,38.733089
1088,256,256,116.445213,39.801601
1120,256,256,116.630257,40.907230
1152,256,256,116.317558,42.189121
1184,256,256,116.358994,43.345600
1216,256,256,117.084770,44.241154
1248,256,256,118.273117,44.949184
1280,256,256,119.798416,45.514751
1312,256,256,120.365730,46.432735
1344,256,256,119.295006,47.992161
1376,256,256,117.487129,49.890911
1408,256,256,116.309700,51.567966
1440,256,256,115.598412,53.064480
1472,256,256,116.286430,53.922752
1504,256,256,116.084114,55.191010
1536,256,256,116.647095,56.093246
1568,256,256,117.228767,56.977730
1600,256,256,116.430298,58.539265
1632,256,256,115.699371,60.087265
1664,256,256,115.902916,61.157856
1696,256,256,116.187225,62.181438
1728,256,256,115.834511,63.547585
1760,256,256,115.659836,64.822144
1792,256,256,115.870667,65.880638
1824,256,256,116.179237,66.878975
1856,256,256,117.057182,67.541885
1888,256,256,118.200401,68.041885
1920,256,256,119.091293,68.677505
1952,256,256,119.873375,69.366592
1984,256,256,121.060280,69.812515
2016,256,256,120.403992,71.325188
2048,256,256,119.022003,73.298653
