dx,dy,dz,gFlops,gpu_comp
32,256,256,139.351624,0.978208
64,256,256,146.283203,1.863712
96,256,256,147.962494,2.763840
128,256,256,146.493225,3.722080
160,256,256,148.455444,4.591104
192,256,256,96.447021,8.480192
224,256,256,95.868622,9.953248
256,256,256,96.024254,11.356704
288,256,256,95.662247,12.824640
320,256,256,95.380798,14.291648
352,256,256,96.436172,15.548768
384,256,256,96.533905,16.945120
416,256,256,96.274101,18.406752
448,256,256,95.050713,20.077791
480,256,256,93.011909,21.983456
512,256,256,92.250877,23.642464
544,256,256,96.893692,23.916449
576,256,256,96.875710,25.327999
608,256,256,102.884483,25.173697
640,256,256,110.295258,24.718176
672,256,256,111.825272,25.598976
704,256,256,113.494064,26.423649
736,256,256,115.800583,27.074495
768,256,256,117.364571,27.875168
800,256,256,115.884750,29.407425
832,256,256,116.648087,30.383583
864,256,256,116.361282,31.629951
896,256,256,115.528244,33.037952
928,256,256,117.607132,33.613026
960,256,256,118.415504,34.534721
992,256,256,118.235764,35.740128
1024,256,256,116.027679,37.595135
1056,256,256,116.104721,38.744255
1088,256,256,116.476875,39.790783
1120,256,256,116.611183,40.913921
1152,256,256,116.297630,42.196350
1184,256,256,116.317612,43.361023
1216,256,256,117.068100,44.247456
1248,256,256,118.277168,44.947647
1280,256,256,119.795807,45.515743
1312,256,256,120.360085,46.434914
1344,256,256,119.299858,47.990208
1376,256,256,117.463921,49.900768
1408,256,256,116.318069,51.564255
1440,256,256,115.571861,53.076672
1472,256,256,116.237526,53.945438
1504,256,256,116.071335,55.197086
1536,256,256,116.598869,56.116447
1568,256,256,117.169479,57.006561
1600,256,256,116.406181,58.551392
1632,256,256,115.664322,60.105473
1664,256,256,115.905640,61.156418
1696,256,256,116.159370,62.196350
1728,256,256,115.795502,63.568993
1760,256,256,115.645340,64.830269
1792,256,256,115.813339,65.913246
1824,256,256,116.176071,66.880798
1856,256,256,117.013657,67.567009
1888,256,256,118.169151,68.059875
1920,256,256,119.073708,68.687645
1952,256,256,119.817604,69.398880
1984,256,256,121.007698,69.842850
2016,256,256,120.377800,71.340706
2048,256,256,119.021484,73.298973
