dx,dy,dz,gFlops,gpu_comp
32,256,256,156.350540,4.091008
64,256,256,157.068054,8.144640
96,256,256,158.526764,12.104544
128,256,256,157.929932,16.200384
160,256,256,158.138718,20.223743
192,256,256,129.584961,29.615999
224,256,256,129.206833,34.653118
256,256,256,129.696365,39.454079
288,256,256,128.788620,44.698689
320,256,256,119.383881,53.577698
352,256,256,119.291412,58.981152
384,256,256,132.437698,57.956127
416,256,256,134.878525,61.649601
448,256,256,144.713501,61.879776
480,256,256,158.496078,60.534431
512,256,256,157.378906,65.028419
544,256,256,157.988480,68.826111
576,256,256,157.678070,73.018173
608,256,256,158.155029,76.842300
640,256,256,157.805420,81.065826
672,256,256,157.839386,85.100800
704,256,256,158.924530,88.544479
736,256,256,156.634628,93.922531
768,256,256,158.013107,97.151138
800,256,256,156.063049,102.463615
832,256,256,158.441223,104.962685
864,256,256,157.149506,109.895645
896,256,256,158.494934,112.998428
928,256,256,157.450439,117.810463
960,256,256,159.271057,120.479774
992,256,256,157.396240,125.978691
1024,256,256,158.730576,128.949341
1056,256,256,156.560181,134.822495
1088,256,256,157.826675,137.793350
1120,256,256,156.555649,142.997696
1152,256,256,157.904602,145.826843
1184,256,256,155.369736,152.322845
1216,256,256,157.461594,154.361404
1248,256,256,155.471680,160.451233
1280,256,256,158.241806,161.684540
1312,256,256,154.952072,169.245148
1344,256,256,158.629639,169.353699
1376,256,256,155.994141,176.315262
1408,256,256,158.233322,177.862534
1440,256,256,156.065796,184.431259
1472,256,256,157.701447,186.574341
1504,256,256,157.370193,191.031555
1536,256,256,157.587540,194.826981
1568,256,256,158.133057,198.199783
1600,256,256,156.875595,203.865799
1632,256,256,158.334259,206.027420
1664,256,256,156.245895,212.874908
1696,256,256,158.374588,214.052414
1728,256,256,157.810944,218.870087
1760,256,256,158.009338,222.643326
1792,256,256,157.485046,227.446075
1824,256,256,157.938919,230.842331
1856,256,256,157.124573,236.109604
1888,256,256,158.074249,238.737503
1920,256,256,158.042679,242.832382
1952,256,256,158.411453,246.304871
1984,256,256,159.917603,247.984863
2016,256,256,158.570465,254.125351
2048,256,256,157.914459,259.231537
