dx,dy,dz,gFlops,gpu_comp
32,256,256,138.892731,0.981440
64,256,256,146.476852,1.861248
96,256,256,148.175217,2.759872
128,256,256,146.827744,3.713600
160,256,256,148.478210,4.590400
192,256,256,96.457573,8.479264
224,256,256,95.807327,9.959616
256,256,256,96.059441,11.352544
288,256,256,95.667496,12.823936
320,256,256,95.473145,14.277824
352,256,256,96.465363,15.544064
384,256,256,96.481247,16.954369
416,256,256,96.288658,18.403969
448,256,256,94.995743,20.089409
480,256,256,92.902100,22.009439
512,256,256,92.199211,23.655712
544,256,256,96.878784,23.920128
576,256,256,96.977150,25.301504
608,256,256,96.129791,26.942560
640,256,256,96.184425,28.344481
672,256,256,96.630592,29.624289
704,256,256,97.012177,30.912895
736,256,256,96.256882,32.571617
768,256,256,108.049553,30.278303
800,256,256,109.815056,31.032831
832,256,256,114.107986,31.059937
864,256,256,113.841965,32.329922
896,256,256,114.648643,33.291424
928,256,256,117.678955,33.592510
960,256,256,118.424278,34.532162
992,256,256,118.280670,35.726559
1024,256,256,116.026688,37.595455
1056,256,256,116.130424,38.735680
1088,256,256,116.421913,39.809566
1120,256,256,116.589577,40.921505
1152,256,256,116.290131,42.199074
1184,256,256,116.333061,43.355263
1216,256,256,117.083939,44.241470
1248,256,256,118.270508,44.950176
1280,256,256,119.773911,45.524063
1312,256,256,120.372948,46.429951
1344,256,256,119.289993,47.994175
1376,256,256,117.493530,49.888191
1408,256,256,116.307747,51.568832
1440,256,256,115.558067,53.083008
1472,256,256,116.267387,53.931583
1504,256,256,116.079880,55.193024
1536,256,256,116.644760,56.094368
1568,256,256,117.193893,56.994686
1600,256,256,116.401222,58.553886
1632,256,256,115.674179,60.100353
1664,256,256,115.887024,61.166241
1696,256,256,116.147346,62.202785
1728,256,256,115.786469,63.573952
1760,256,256,115.651665,64.826721
1792,256,256,115.842972,65.896385
1824,256,256,116.187469,66.874237
1856,256,256,117.010948,67.568573
1888,256,256,118.172211,68.058113
1920,256,256,119.086739,68.680130
1952,256,256,119.819817,69.397598
1984,256,256,121.028877,69.830627
2016,256,256,120.404160,71.325089
2048,256,256,119.012909,73.304253
